order_item_id,order_id,product_id,quantity,unit_price,line_revenue
HITM0014515,HORD004612,PRD0852,1,1779.82,1779.82
HITM0014516,HORD004612,PRD0369,2,446.88,893.76
HITM0014517,HORD004612,PRD0462,1,1180.47,1180.47
HITM0014518,HORD004612,PRD0929,1,131.55,131.55
HITM0014519,HORD004612,PRD0297,2,902.79,1805.58
HITM0014520,HORD004613,PRD0981,1,2778.15,2778.15
HITM0014521,HORD004613,PRD0030,2,239.93,479.86
HITM0014522,HORD004613,PRD0340,1,42.57,42.57
HITM0014523,HORD004614,PRD0452,2,687.28,1374.56
HITM0014524,HORD004614,PRD0393,1,793.28,793.28
HITM0014525,HORD004614,PRD0296,2,122.37,244.74
HITM0014526,HORD004615,PRD0801,1,1592.9,1592.9
HITM0014527,HORD004615,PRD0645,1,1142.68,1142.68
HITM0014528,HORD004615,PRD0569,1,1425.79,1425.79
HITM0014529,HORD004616,PRD0723,2,867.11,1734.22
HITM0014530,HORD004616,PRD0910,1,28.09,28.09
HITM0014531,HORD004617,PRD0220,1,187.94,187.94
HITM0014532,HORD004617,PRD0939,2,522.59,1045.18
HITM0014533,HORD004617,PRD0140,1,347.21,347.21
HITM0014534,HORD004617,PRD0873,1,1172.09,1172.09
HITM0014535,HORD004618,PRD0110,3,197.81,593.43
HITM0014536,HORD004618,PRD0819,1,269.55,269.55
HITM0014537,HORD004618,PRD0128,2,394.68,789.36
HITM0014538,HORD004619,PRD0220,1,187.94,187.94
HITM0014539,HORD004619,PRD0736,1,171.3,171.3
HITM0014540,HORD004619,PRD0795,1,574.53,574.53
HITM0014541,HORD004619,PRD0750,1,262.52,262.52
HITM0014542,HORD004620,PRD0746,1,187.06,187.06
HITM0014543,HORD004620,PRD0219,2,888.21,1776.42
HITM0014544,HORD004621,PRD0024,1,935.75,935.75
HITM0014545,HORD004622,PRD0934,3,524.96,1574.88
HITM0014546,HORD004623,PRD0695,1,908.69,908.69
HITM0014547,HORD004623,PRD0930,1,298.86,298.86
HITM0014548,HORD004623,PRD0908,1,136.87,136.87
HITM0014549,HORD004624,PRD0626,1,139.26,139.26
HITM0014550,HORD004624,PRD0119,1,756.54,756.54
HITM0014551,HORD004624,PRD0950,1,238.05,238.05
HITM0014552,HORD004625,PRD0743,1,939.8,939.8
HITM0014553,HORD004625,PRD0827,3,1653.52,4960.56
HITM0014554,HORD004625,PRD0566,1,306.33,306.33
HITM0014555,HORD004625,PRD0638,1,675.35,675.35
HITM0014556,HORD004626,PRD0811,1,3124.99,3124.99
HITM0014557,HORD004626,PRD0816,1,377.97,377.97
HITM0014558,HORD004626,PRD0162,1,1711.96,1711.96
HITM0014559,HORD004627,PRD0636,2,418.01,836.02
HITM0014560,HORD004627,PRD0506,2,187.88,375.76
HITM0014561,HORD004628,PRD0679,1,1399.86,1399.86
HITM0014562,HORD004628,PRD0137,1,125.48,125.48
HITM0014563,HORD004628,PRD0253,1,1322.89,1322.89
HITM0014564,HORD004628,PRD0869,2,131.2,262.4
HITM0014565,HORD004628,PRD0041,2,3019.84,6039.68
HITM0014566,HORD004629,PRD0306,3,422.96,1268.88
HITM0014567,HORD004629,PRD0738,1,520.03,520.03
HITM0014568,HORD004629,PRD0985,1,77.36,77.36
HITM0014569,HORD004630,PRD0633,1,1341.18,1341.18
HITM0014570,HORD004630,PRD0739,2,784.83,1569.66
HITM0014571,HORD004630,PRD0600,1,222.54,222.54
HITM0014572,HORD004631,PRD0046,1,192.34,192.34
HITM0014573,HORD004631,PRD0911,1,1191.91,1191.91
HITM0014574,HORD004631,PRD0566,2,306.33,612.66
HITM0014575,HORD004632,PRD0305,1,346.95,346.95
HITM0014576,HORD004632,PRD0560,3,258.29,774.87
HITM0014577,HORD004632,PRD0097,1,458.08,458.08
HITM0014578,HORD004632,PRD0278,1,83.35,83.35
HITM0014579,HORD004633,PRD0358,1,1045.44,1045.44
HITM0014580,HORD004633,PRD0061,1,2127.06,2127.06
HITM0014581,HORD004633,PRD0773,1,310.58,310.58
HITM0014582,HORD004634,PRD0207,2,1636.46,3272.92
HITM0014583,HORD004634,PRD0295,1,607.48,607.48
HITM0014584,HORD004634,PRD0932,1,326.42,326.42
HITM0014585,HORD004635,PRD0745,1,494.7,494.7
HITM0014586,HORD004635,PRD0942,3,437.56,1312.68
HITM0014587,HORD004636,PRD0305,1,346.95,346.95
HITM0014588,HORD004636,PRD0450,1,56.05,56.05
HITM0014589,HORD004637,PRD0238,1,1033.13,1033.13
HITM0014590,HORD004637,PRD0617,1,2097.21,2097.21
HITM0014591,HORD004637,PRD0225,1,1003.93,1003.93
HITM0014592,HORD004637,PRD0011,1,2618.24,2618.24
HITM0014593,HORD004637,PRD0869,1,131.2,131.2
HITM0014594,HORD004638,PRD0490,1,63.94,63.94
HITM0014595,HORD004638,PRD0080,1,122.76,122.76
HITM0014596,HORD004638,PRD0159,2,897.22,1794.44
HITM0014597,HORD004638,PRD0696,1,119.65,119.65
HITM0014598,HORD004638,PRD0423,2,610.02,1220.04
HITM0014599,HORD004639,PRD0569,1,1425.79,1425.79
HITM0014600,HORD004639,PRD0337,1,408.39,408.39
HITM0014601,HORD004639,PRD0488,2,780.13,1560.26
HITM0014602,HORD004640,PRD0895,1,567.08,567.08
HITM0014603,HORD004641,PRD0161,1,2870.46,2870.46
HITM0014604,HORD004641,PRD0465,1,778.89,778.89
HITM0014605,HORD004641,PRD0676,1,117.14,117.14
HITM0014606,HORD004642,PRD0102,2,1498.33,2996.66
HITM0014607,HORD004642,PRD0726,1,256.01,256.01
HITM0014608,HORD004642,PRD0038,1,702.97,702.97
HITM0014609,HORD004643,PRD0006,1,35.37,35.37
HITM0014610,HORD004643,PRD0190,1,34.34,34.34
HITM0014611,HORD004643,PRD0718,1,543.69,543.69
HITM0014612,HORD004644,PRD0635,3,576.88,1730.64
HITM0014613,HORD004644,PRD0876,1,146.18,146.18
HITM0014614,HORD004644,PRD0262,1,893.46,893.46
HITM0014615,HORD004644,PRD0330,1,51.67,51.67
HITM0014616,HORD004645,PRD0468,2,388.69,777.38
HITM0014617,HORD004645,PRD0333,2,621.74,1243.48
HITM0014618,HORD004645,PRD0325,1,607.53,607.53
HITM0014619,HORD004645,PRD0871,1,3071.93,3071.93
HITM0014620,HORD004646,PRD0509,2,400.59,801.18
HITM0014621,HORD004647,PRD0337,1,408.39,408.39
HITM0014622,HORD004647,PRD0896,1,507.02,507.02
HITM0014623,HORD004647,PRD0534,2,458.42,916.84
HITM0014624,HORD004648,PRD0507,3,135.21,405.63
HITM0014625,HORD004649,PRD0572,1,678.29,678.29
HITM0014626,HORD004649,PRD0478,1,917.54,917.54
HITM0014627,HORD004649,PRD0565,2,515.91,1031.82
HITM0014628,HORD004649,PRD0714,1,3727.82,3727.82
HITM0014629,HORD004650,PRD0447,1,961.68,961.68
HITM0014630,HORD004650,PRD0035,1,1129.26,1129.26
HITM0014631,HORD004650,PRD0688,2,611.89,1223.78
HITM0014632,HORD004650,PRD0576,2,680.42,1360.84
HITM0014633,HORD004651,PRD0317,3,2197.9,6593.7
HITM0014634,HORD004651,PRD0905,1,470.11,470.11
HITM0014635,HORD004651,PRD0569,1,1425.79,1425.79
HITM0014636,HORD004651,PRD0396,1,485.87,485.87
HITM0014637,HORD004652,PRD0005,1,793.64,793.64
HITM0014638,HORD004653,PRD0824,1,1647.74,1647.74
HITM0014639,HORD004653,PRD0036,1,226.94,226.94
HITM0014640,HORD004653,PRD0357,1,1006.85,1006.85
HITM0014641,HORD004653,PRD0507,1,135.21,135.21
HITM0014642,HORD004654,PRD0803,1,671.68,671.68
HITM0014643,HORD004654,PRD0200,1,231.67,231.67
HITM0014644,HORD004654,PRD0618,1,208.79,208.79
HITM0014645,HORD004655,PRD0975,1,723.09,723.09
HITM0014646,HORD004656,PRD0003,1,342.16,342.16
HITM0014647,HORD004656,PRD0729,1,1304.27,1304.27
HITM0014648,HORD004656,PRD0688,1,611.89,611.89
HITM0014649,HORD004657,PRD0035,2,1129.26,2258.52
HITM0014650,HORD004657,PRD0474,1,480.29,480.29
HITM0014651,HORD004657,PRD0329,1,100.62,100.62
HITM0014652,HORD004657,PRD0994,1,2732.71,2732.71
HITM0014653,HORD004658,PRD0125,2,108.47,216.94
HITM0014654,HORD004658,PRD0085,1,655.93,655.93
HITM0014655,HORD004658,PRD0741,1,1637.14,1637.14
HITM0014656,HORD004659,PRD0498,1,309.85,309.85
HITM0014657,HORD004659,PRD0007,1,1146.82,1146.82
HITM0014658,HORD004659,PRD0296,1,122.37,122.37
HITM0014659,HORD004660,PRD0838,1,955.16,955.16
HITM0014660,HORD004660,PRD0133,1,334.91,334.91
HITM0014661,HORD004660,PRD0540,2,301.77,603.54
HITM0014662,HORD004660,PRD0002,1,1052.85,1052.85
HITM0014663,HORD004660,PRD0434,1,1669.95,1669.95
HITM0014664,HORD004661,PRD0828,1,146.02,146.02
HITM0014665,HORD004661,PRD0316,1,401.13,401.13
HITM0014666,HORD004661,PRD0030,1,239.93,239.93
HITM0014667,HORD004662,PRD0492,1,541.59,541.59
HITM0014668,HORD004662,PRD0052,1,1497.13,1497.13
HITM0014669,HORD004662,PRD0899,3,1072.73,3218.19
HITM0014670,HORD004663,PRD0206,1,190.8,190.8
HITM0014671,HORD004663,PRD0824,1,1647.74,1647.74
HITM0014672,HORD004663,PRD0819,2,269.55,539.1
HITM0014673,HORD004664,PRD0417,1,1221.03,1221.03
HITM0014674,HORD004664,PRD0588,1,544.11,544.11
HITM0014675,HORD004664,PRD0165,1,203.41,203.41
HITM0014676,HORD004664,PRD0909,1,346.13,346.13
HITM0014677,HORD004664,PRD0722,1,1792.17,1792.17
HITM0014678,HORD004665,PRD0190,1,34.34,34.34
HITM0014679,HORD004665,PRD0714,1,3727.82,3727.82
HITM0014680,HORD004665,PRD0177,2,535.99,1071.98
HITM0014681,HORD004666,PRD0623,1,1330.89,1330.89
HITM0014682,HORD004666,PRD0169,2,445.45,890.9
HITM0014683,HORD004666,PRD0414,2,3953.91,7907.82
HITM0014684,HORD004667,PRD0654,3,1208.24,3624.72
HITM0014685,HORD004667,PRD0077,1,604.37,604.37
HITM0014686,HORD004667,PRD0701,1,2281.85,2281.85
HITM0014687,HORD004668,PRD0798,1,418.33,418.33
HITM0014688,HORD004668,PRD0529,1,1028.26,1028.26
HITM0014689,HORD004668,PRD0344,1,2946.2,2946.2
HITM0014690,HORD004669,PRD0499,1,779.63,779.63
HITM0014691,HORD004670,PRD0690,1,296.31,296.31
HITM0014692,HORD004670,PRD0934,1,524.96,524.96
HITM0014693,HORD004670,PRD0927,1,138.39,138.39
HITM0014694,HORD004670,PRD0969,1,99.89,99.89
HITM0014695,HORD004670,PRD0823,1,739.71,739.71
HITM0014696,HORD004671,PRD0080,1,122.76,122.76
HITM0014697,HORD004671,PRD0944,1,2088.32,2088.32
HITM0014698,HORD004671,PRD0698,3,981.72,2945.16
HITM0014699,HORD004672,PRD0656,3,300.51,901.53
HITM0014700,HORD004672,PRD0248,1,207.33,207.33
HITM0014701,HORD004672,PRD0278,1,83.35,83.35
HITM0014702,HORD004672,PRD0681,2,1969.92,3939.84
HITM0014703,HORD004673,PRD0035,3,1129.26,3387.78
HITM0014704,HORD004673,PRD0753,1,372.43,372.43
HITM0014705,HORD004674,PRD0315,2,58.99,117.98
HITM0014706,HORD004674,PRD0658,1,665.45,665.45
HITM0014707,HORD004675,PRD0376,1,811.77,811.77
HITM0014708,HORD004676,PRD0796,1,46.19,46.19
HITM0014709,HORD004676,PRD0245,1,595.29,595.29
HITM0014710,HORD004676,PRD0840,1,102.1,102.1
HITM0014711,HORD004676,PRD0895,1,567.08,567.08
HITM0014712,HORD004677,PRD0175,1,340.25,340.25
HITM0014713,HORD004677,PRD0378,1,271.63,271.63
HITM0014714,HORD004677,PRD0335,1,235.04,235.04
HITM0014715,HORD004678,PRD0086,1,92.8,92.8
HITM0014716,HORD004678,PRD0451,2,1300.44,2600.88
HITM0014717,HORD004678,PRD0618,1,208.79,208.79
HITM0014718,HORD004678,PRD0498,1,309.85,309.85
HITM0014719,HORD004678,PRD0905,1,470.11,470.11
HITM0014720,HORD004679,PRD0143,2,490.94,981.88
HITM0014721,HORD004679,PRD0364,1,914.03,914.03
HITM0014722,HORD004679,PRD0861,1,3121.0,3121.0
HITM0014723,HORD004680,PRD0290,1,53.02,53.02
HITM0014724,HORD004680,PRD0522,1,1270.84,1270.84
HITM0014725,HORD004680,PRD0386,1,567.42,567.42
HITM0014726,HORD004680,PRD0638,1,675.35,675.35
HITM0014727,HORD004681,PRD1000,1,45.04,45.04
HITM0014728,HORD004681,PRD0137,2,125.48,250.96
HITM0014729,HORD004681,PRD0037,1,873.28,873.28
HITM0014730,HORD004682,PRD0870,2,360.59,721.18
HITM0014731,HORD004682,PRD0902,1,565.32,565.32
HITM0014732,HORD004682,PRD0187,1,1511.07,1511.07
HITM0014733,HORD004682,PRD0896,1,507.02,507.02
HITM0014734,HORD004682,PRD0076,2,232.75,465.5
HITM0014735,HORD004683,PRD0849,2,115.9,231.8
HITM0014736,HORD004683,PRD0037,3,873.28,2619.84
HITM0014737,HORD004683,PRD0660,1,89.27,89.27
HITM0014738,HORD004683,PRD0524,1,782.83,782.83
HITM0014739,HORD004683,PRD0766,1,420.5,420.5
HITM0014740,HORD004684,PRD0356,1,246.85,246.85
HITM0014741,HORD004684,PRD0329,2,100.62,201.24
HITM0014742,HORD004684,PRD0177,1,535.99,535.99
HITM0014743,HORD004685,PRD0682,2,1273.55,2547.1
HITM0014744,HORD004685,PRD0433,1,1481.25,1481.25
HITM0014745,HORD004686,PRD0745,1,494.7,494.7
HITM0014746,HORD004686,PRD0369,2,446.88,893.76
HITM0014747,HORD004686,PRD0210,2,371.54,743.08
HITM0014748,HORD004687,PRD0425,2,845.25,1690.5
HITM0014749,HORD004687,PRD0547,1,394.5,394.5
HITM0014750,HORD004687,PRD0540,1,301.77,301.77
HITM0014751,HORD004688,PRD0160,1,21.4,21.4
HITM0014752,HORD004688,PRD0981,1,2778.15,2778.15
HITM0014753,HORD004688,PRD0980,2,398.63,797.26
HITM0014754,HORD004689,PRD0330,1,51.67,51.67
HITM0014755,HORD004689,PRD0762,1,848.37,848.37
HITM0014756,HORD004690,PRD0220,1,187.94,187.94
HITM0014757,HORD004691,PRD0877,1,1849.07,1849.07
HITM0014758,HORD004691,PRD0826,1,89.12,89.12
HITM0014759,HORD004691,PRD0161,1,2870.46,2870.46
HITM0014760,HORD004691,PRD0165,1,203.41,203.41
HITM0014761,HORD004691,PRD0546,1,361.61,361.61
HITM0014762,HORD004692,PRD0175,1,340.25,340.25
HITM0014763,HORD004692,PRD0363,3,489.25,1467.75
HITM0014764,HORD004692,PRD0528,1,136.95,136.95
HITM0014765,HORD004692,PRD0745,1,494.7,494.7
HITM0014766,HORD004692,PRD0483,1,863.5,863.5
HITM0014767,HORD004693,PRD0638,1,675.35,675.35
HITM0014768,HORD004693,PRD0636,1,418.01,418.01
HITM0014769,HORD004694,PRD0725,1,282.7,282.7
HITM0014770,HORD004694,PRD0339,1,1448.64,1448.64
HITM0014771,HORD004694,PRD0662,2,477.61,955.22
HITM0014772,HORD004695,PRD0682,2,1273.55,2547.1
HITM0014773,HORD004695,PRD0251,1,1871.06,1871.06
HITM0014774,HORD004695,PRD0824,1,1647.74,1647.74
HITM0014775,HORD004696,PRD0910,1,28.09,28.09
HITM0014776,HORD004696,PRD0808,1,69.84,69.84
HITM0014777,HORD004696,PRD0796,1,46.19,46.19
HITM0014778,HORD004697,PRD0371,1,2576.15,2576.15
HITM0014779,HORD004697,PRD0050,1,289.02,289.02
HITM0014780,HORD004697,PRD0728,1,122.0,122.0
HITM0014781,HORD004698,PRD0397,1,1704.15,1704.15
HITM0014782,HORD004698,PRD0013,2,1361.97,2723.94
HITM0014783,HORD004698,PRD0947,1,934.61,934.61
HITM0014784,HORD004699,PRD0320,1,227.72,227.72
HITM0014785,HORD004699,PRD0021,1,1350.17,1350.17
HITM0014786,HORD004699,PRD0519,1,268.64,268.64
HITM0014787,HORD004699,PRD0731,1,1036.98,1036.98
HITM0014788,HORD004700,PRD0043,1,1005.0,1005.0
HITM0014789,HORD004700,PRD0887,1,569.07,569.07
HITM0014790,HORD004700,PRD0648,1,389.72,389.72
HITM0014791,HORD004701,PRD0490,2,63.94,127.88
HITM0014792,HORD004701,PRD0892,1,375.64,375.64
HITM0014793,HORD004702,PRD0406,1,184.6,184.6
HITM0014794,HORD004702,PRD0612,1,1437.47,1437.47
HITM0014795,HORD004703,PRD0428,1,491.35,491.35
HITM0014796,HORD004703,PRD0840,1,102.1,102.1
HITM0014797,HORD004703,PRD0481,1,1805.28,1805.28
HITM0014798,HORD004703,PRD0880,1,132.59,132.59
HITM0014799,HORD004704,PRD0985,1,77.36,77.36
HITM0014800,HORD004704,PRD1000,1,45.04,45.04
HITM0014801,HORD004704,PRD0090,1,136.64,136.64
HITM0014802,HORD004704,PRD0469,1,274.61,274.61
HITM0014803,HORD004705,PRD0088,2,141.39,282.78
HITM0014804,HORD004705,PRD0141,1,2328.72,2328.72
HITM0014805,HORD004705,PRD0463,1,564.14,564.14
HITM0014806,HORD004705,PRD0295,1,607.48,607.48
HITM0014807,HORD004706,PRD0584,1,3190.99,3190.99
HITM0014808,HORD004706,PRD0150,1,302.63,302.63
HITM0014809,HORD004707,PRD0656,1,300.51,300.51
HITM0014810,HORD004707,PRD0450,1,56.05,56.05
HITM0014811,HORD004707,PRD0186,1,778.69,778.69
HITM0014812,HORD004708,PRD0503,1,896.74,896.74
HITM0014813,HORD004708,PRD0326,2,833.05,1666.1
HITM0014814,HORD004709,PRD0616,1,819.39,819.39
HITM0014815,HORD004709,PRD0205,1,696.35,696.35
HITM0014816,HORD004709,PRD0609,1,83.83,83.83
HITM0014817,HORD004709,PRD0497,1,1779.73,1779.73
HITM0014818,HORD004710,PRD0980,1,398.63,398.63
HITM0014819,HORD004710,PRD0840,1,102.1,102.1
HITM0014820,HORD004710,PRD0121,2,3030.38,6060.76
HITM0014821,HORD004711,PRD0817,1,1184.03,1184.03
HITM0014822,HORD004711,PRD0563,3,651.72,1955.16
HITM0014823,HORD004711,PRD0349,1,469.34,469.34
HITM0014824,HORD004711,PRD0406,1,184.6,184.6
HITM0014825,HORD004712,PRD0611,1,1417.98,1417.98
HITM0014826,HORD004712,PRD0831,1,1878.68,1878.68
HITM0014827,HORD004712,PRD0759,1,655.9,655.9
HITM0014828,HORD004713,PRD0830,2,146.02,292.04
HITM0014829,HORD004713,PRD0345,1,752.34,752.34
HITM0014830,HORD004714,PRD0028,1,160.23,160.23
HITM0014831,HORD004714,PRD0659,1,848.34,848.34
HITM0014832,HORD004714,PRD0118,1,156.33,156.33
HITM0014833,HORD004715,PRD0939,1,522.59,522.59
HITM0014834,HORD004715,PRD0139,1,1069.24,1069.24
HITM0014835,HORD004715,PRD0609,2,83.83,167.66
HITM0014836,HORD004715,PRD0985,1,77.36,77.36
HITM0014837,HORD004715,PRD0846,2,417.95,835.9
HITM0014838,HORD004716,PRD0877,1,1849.07,1849.07
HITM0014839,HORD004716,PRD0050,2,289.02,578.04
HITM0014840,HORD004716,PRD0420,2,277.28,554.56
HITM0014841,HORD004716,PRD0623,2,1330.89,2661.78
HITM0014842,HORD004717,PRD0563,1,651.72,651.72
HITM0014843,HORD004717,PRD0216,1,241.98,241.98
HITM0014844,HORD004717,PRD0369,1,446.88,446.88
HITM0014845,HORD004718,PRD0857,1,1044.86,1044.86
HITM0014846,HORD004718,PRD0638,1,675.35,675.35
HITM0014847,HORD004718,PRD0889,2,518.76,1037.52
HITM0014848,HORD004719,PRD0889,1,518.76,518.76
HITM0014849,HORD004719,PRD0178,3,176.94,530.82
HITM0014850,HORD004719,PRD0488,1,780.13,780.13
HITM0014851,HORD004720,PRD0755,2,229.0,458.0
HITM0014852,HORD004720,PRD0592,1,448.87,448.87
HITM0014853,HORD004721,PRD0646,1,609.53,609.53
HITM0014854,HORD004722,PRD0526,1,44.24,44.24
HITM0014855,HORD004722,PRD0081,2,1855.65,3711.3
HITM0014856,HORD004722,PRD0327,1,812.84,812.84
HITM0014857,HORD004722,PRD0502,1,553.17,553.17
HITM0014858,HORD004723,PRD0801,1,1592.9,1592.9
HITM0014859,HORD004724,PRD0083,1,1406.78,1406.78
HITM0014860,HORD004724,PRD0024,1,935.75,935.75
HITM0014861,HORD004724,PRD0150,2,302.63,605.26
HITM0014862,HORD004724,PRD0746,2,187.06,374.12
HITM0014863,HORD004725,PRD0919,1,192.13,192.13
HITM0014864,HORD004725,PRD0798,1,418.33,418.33
HITM0014865,HORD004725,PRD0665,1,191.97,191.97
HITM0014866,HORD004725,PRD0366,1,428.57,428.57
HITM0014867,HORD004725,PRD0426,2,726.65,1453.3
HITM0014868,HORD004726,PRD0073,1,1497.77,1497.77
HITM0014869,HORD004726,PRD0753,1,372.43,372.43
HITM0014870,HORD004726,PRD0879,1,1459.82,1459.82
HITM0014871,HORD004727,PRD0259,2,1267.87,2535.74
HITM0014872,HORD004727,PRD0290,1,53.02,53.02
HITM0014873,HORD004727,PRD0759,2,655.9,1311.8
HITM0014874,HORD004727,PRD0296,1,122.37,122.37
HITM0014875,HORD004728,PRD0681,1,1969.92,1969.92
HITM0014876,HORD004728,PRD0790,1,55.39,55.39
HITM0014877,HORD004728,PRD0821,1,979.52,979.52
HITM0014878,HORD004728,PRD0990,2,373.88,747.76
HITM0014879,HORD004728,PRD0296,1,122.37,122.37
HITM0014880,HORD004729,PRD0177,1,535.99,535.99
HITM0014881,HORD004729,PRD0892,1,375.64,375.64
HITM0014882,HORD004729,PRD0373,2,1452.1,2904.2
HITM0014883,HORD004729,PRD0035,2,1129.26,2258.52
HITM0014884,HORD004729,PRD0823,2,739.71,1479.42
HITM0014885,HORD004730,PRD0255,1,426.01,426.01
HITM0014886,HORD004731,PRD0536,1,53.59,53.59
HITM0014887,HORD004731,PRD0168,1,451.79,451.79
HITM0014888,HORD004731,PRD0813,1,1117.42,1117.42
HITM0014889,HORD004731,PRD0606,1,49.01,49.01
HITM0014890,HORD004731,PRD0710,2,161.67,323.34
HITM0014891,HORD004732,PRD0092,2,651.72,1303.44
HITM0014892,HORD004732,PRD0452,2,687.28,1374.56
HITM0014893,HORD004732,PRD0529,1,1028.26,1028.26
HITM0014894,HORD004732,PRD0925,1,56.69,56.69
HITM0014895,HORD004733,PRD0006,1,35.37,35.37
HITM0014896,HORD004733,PRD0309,1,621.05,621.05
HITM0014897,HORD004733,PRD0051,1,1390.84,1390.84
HITM0014898,HORD004733,PRD0522,2,1270.84,2541.68
HITM0014899,HORD004734,PRD0137,1,125.48,125.48
HITM0014900,HORD004734,PRD0030,1,239.93,239.93
HITM0014901,HORD004734,PRD0251,2,1871.06,3742.12
HITM0014902,HORD004734,PRD0977,2,327.77,655.54
HITM0014903,HORD004735,PRD0983,1,863.49,863.49
HITM0014904,HORD004735,PRD0826,1,89.12,89.12
HITM0014905,HORD004735,PRD0145,1,624.72,624.72
HITM0014906,HORD004735,PRD0208,1,940.02,940.02
HITM0014907,HORD004736,PRD0498,1,309.85,309.85
HITM0014908,HORD004736,PRD0020,2,148.97,297.94
HITM0014909,HORD004736,PRD0506,1,187.88,187.88
HITM0014910,HORD004736,PRD0365,1,380.49,380.49
HITM0014911,HORD004737,PRD0928,1,834.91,834.91
HITM0014912,HORD004737,PRD0518,1,127.55,127.55
HITM0014913,HORD004737,PRD0970,2,107.81,215.62
HITM0014914,HORD004738,PRD0028,1,160.23,160.23
HITM0014915,HORD004738,PRD0587,2,1244.16,2488.32
HITM0014916,HORD004738,PRD0339,1,1448.64,1448.64
HITM0014917,HORD004738,PRD0540,2,301.77,603.54
HITM0014918,HORD004739,PRD0790,1,55.39,55.39
HITM0014919,HORD004739,PRD0350,1,133.96,133.96
HITM0014920,HORD004739,PRD0619,3,238.4,715.2
HITM0014921,HORD004739,PRD0178,1,176.94,176.94
HITM0014922,HORD004740,PRD0905,2,470.11,940.22
HITM0014923,HORD004740,PRD0305,1,346.95,346.95
HITM0014924,HORD004740,PRD0803,1,671.68,671.68
HITM0014925,HORD004740,PRD0760,1,187.91,187.91
HITM0014926,HORD004741,PRD0467,1,590.42,590.42
HITM0014927,HORD004741,PRD0646,1,609.53,609.53
HITM0014928,HORD004742,PRD0781,1,2713.32,2713.32
HITM0014929,HORD004742,PRD0120,2,266.59,533.18
HITM0014930,HORD004743,PRD0930,1,298.86,298.86
HITM0014931,HORD004743,PRD0926,1,455.41,455.41
HITM0014932,HORD004743,PRD0276,1,530.49,530.49
HITM0014933,HORD004744,PRD0229,1,1192.23,1192.23
HITM0014934,HORD004744,PRD0678,1,904.89,904.89
HITM0014935,HORD004745,PRD0396,2,485.87,971.74
HITM0014936,HORD004745,PRD0790,1,55.39,55.39
HITM0014937,HORD004745,PRD0430,1,348.93,348.93
HITM0014938,HORD004745,PRD0694,1,1978.51,1978.51
HITM0014939,HORD004745,PRD0928,1,834.91,834.91
HITM0014940,HORD004746,PRD0082,1,1374.63,1374.63
HITM0014941,HORD004746,PRD0895,2,567.08,1134.16
HITM0014942,HORD004746,PRD0130,1,183.26,183.26
HITM0014943,HORD004746,PRD0089,1,561.13,561.13
HITM0014944,HORD004747,PRD0091,1,1158.82,1158.82
HITM0014945,HORD004747,PRD0073,1,1497.77,1497.77
HITM0014946,HORD004748,PRD0525,1,135.44,135.44
HITM0014947,HORD004748,PRD0346,1,519.06,519.06
HITM0014948,HORD004748,PRD0151,1,2468.6,2468.6
HITM0014949,HORD004748,PRD0590,1,49.98,49.98
HITM0014950,HORD004749,PRD0618,1,208.79,208.79
HITM0014951,HORD004749,PRD0769,1,798.58,798.58
HITM0014952,HORD004750,PRD0923,1,1561.37,1561.37
HITM0014953,HORD004750,PRD0100,1,328.27,328.27
HITM0014954,HORD004750,PRD0271,1,1003.21,1003.21
HITM0014955,HORD004750,PRD0947,2,934.61,1869.22
HITM0014956,HORD004751,PRD0646,1,609.53,609.53
HITM0014957,HORD004751,PRD0101,1,1796.81,1796.81
HITM0014958,HORD004751,PRD0804,1,3159.06,3159.06
HITM0014959,HORD004752,PRD0886,1,389.53,389.53
HITM0014960,HORD004752,PRD0573,1,1394.74,1394.74
HITM0014961,HORD004752,PRD0040,1,201.64,201.64
HITM0014962,HORD004752,PRD0295,1,607.48,607.48
HITM0014963,HORD004752,PRD0140,2,347.21,694.42
HITM0014964,HORD004753,PRD0296,1,122.37,122.37
HITM0014965,HORD004753,PRD0670,3,137.8,413.4
HITM0014966,HORD004753,PRD0680,1,103.14,103.14
HITM0014967,HORD004754,PRD0350,2,133.96,267.92
HITM0014968,HORD004754,PRD0978,2,655.83,1311.66
HITM0014969,HORD004755,PRD0178,1,176.94,176.94
HITM0014970,HORD004755,PRD0173,1,270.07,270.07
HITM0014971,HORD004755,PRD0942,2,437.56,875.12
HITM0014972,HORD004755,PRD0436,1,112.2,112.2
HITM0014973,HORD004755,PRD0096,1,291.41,291.41
HITM0014974,HORD004756,PRD0305,1,346.95,346.95
HITM0014975,HORD004756,PRD0571,3,2499.58,7498.74
HITM0014976,HORD004756,PRD0858,2,363.41,726.82
HITM0014977,HORD004757,PRD0049,3,598.46,1795.38
HITM0014978,HORD004757,PRD0909,1,346.13,346.13
HITM0014979,HORD004758,PRD0820,2,31.29,62.58
HITM0014980,HORD004758,PRD0817,1,1184.03,1184.03
HITM0014981,HORD004759,PRD0454,2,1438.89,2877.78
HITM0014982,HORD004759,PRD0575,2,996.56,1993.12
HITM0014983,HORD004759,PRD1000,1,45.04,45.04
HITM0014984,HORD004759,PRD0669,3,387.51,1162.53
HITM0014985,HORD004759,PRD0108,1,997.65,997.65
HITM0014986,HORD004760,PRD0694,1,1978.51,1978.51
