product_id,product_name,category,brand,unit_price,unit_cost,launch_year,warranty_months,weight_kg,product_sku,subcategory,model_family,colour,supplier_id,supplier_country,launch_date,tax_category,package_type,recyclable_packaging,active_flag,product_description_clean
PRD0753,Candle Arc 852,Tablet,Candle,372.43,230.83,2017,24,0.722,SKU-CAN00753,Productivity Tablet,Shift,Blue,SUP013,Vietnam,2017-12-13,GST_STANDARD,Recycled box,False,True,"productivity tablet designed for reading, annotation and handwritten notes, in the shift family and supplied by candle with a 24-month warranty."
PRD0754,Vela Echo 853,Home Entertainment,Vela,2370.32,1406.57,2014,24,9.077,SKU-VEL00754,Smart Display,Spark,Gold,SUP014,Korea,2014-11-23,GST_STANDARD,Protective case,False,True,"smart display designed for shared film and television viewing, in the spark family and supplied by vela with a 24-month warranty."
PRD0755,Candle Orbit 854,Audio,Candle,229.0,118.21,2016,12,0.385,SKU-CAN00755,Wireless Audio,Vista,Graphite,SUP015,Australia,2016-06-22,GST_STANDARD,Protective case,True,True,"wireless audio designed for commuting and spoken-content listening, in the vista family and supplied by candle with a 12-month warranty."
PRD0756,Vela Spark 855,Smart Home,Vela,61.89,38.21,2014,12,0.415,SKU-VEL00756,Home Automation,Wave,Graphite,SUP016,Vietnam,2014-12-01,GST_STANDARD,Protective case,True,True,"home automation designed for app-controlled room lighting, in the wave family and supplied by vela with a 12-month warranty."
PRD0757,Candle Bloom 856,Gaming,Candle,915.35,587.0,2017,24,1.167,SKU-CAN00757,Gaming Hardware,Arc,Graphite,SUP017,Australia,2017-11-01,GST_STANDARD,Protective case,True,True,"gaming hardware designed for long desktop gaming sessions, in the arc family and supplied by candle with a 24-month warranty."
PRD0758,Vela Halo 857,Wearable,Vela,543.13,322.24,2014,12,0.153,SKU-VEL00758,Health Wearable,Atlas,Green,SUP018,Korea,2014-03-01,GST_STANDARD,Recycled box,False,True,"health wearable designed for daily activity and sleep tracking, in the atlas family and supplied by vela with a 12-month warranty."
PRD0759,Candle Quest 858,Networking,Candle,655.9,323.03,2015,24,0.799,SKU-CAN00759,Connected Network,Bloom,Gold,SUP019,Japan,2015-09-25,GST_STANDARD,Box,True,True,"connected network designed for home-office wireless coverage, in the bloom family and supplied by candle with a 24-month warranty."
PRD0760,Vela Wave 859,Accessory,Vela,187.91,102.96,2017,12,0.218,SKU-VEL00760,Mobile Accessory,Core,Silver,SUP020,Korea,2017-12-07,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the core family and supplied by vela with a 12-month warranty."
PRD0761,Candle Edge 860,Laptop,Candle,2430.17,1428.86,2013,24,1.211,SKU-CAN00761,Ultrabook,Edge,Red,SUP021,Vietnam,2013-06-19,GST_STANDARD,Recycled box,True,False,"ultrabook designed for study, research and note taking, in the edge family and supplied by candle with a 24-month warranty."
PRD0762,Vela Nova 861,Smartphone,Vela,848.37,422.41,2013,24,0.179,SKU-VEL00762,5G Smartphone,Echo,Gold,SUP022,China,2013-08-08,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for mobile photography and messaging, in the echo family and supplied by vela with a 24-month warranty."
PRD0763,Candle Shift 862,Tablet,Candle,950.45,510.84,2016,24,0.729,SKU-CAN00763,Productivity Tablet,Flux,Red,SUP023,Japan,2016-05-06,GST_STANDARD,Box,True,True,"productivity tablet designed for portable media and video calls, in the flux family and supplied by candle with a 24-month warranty."
PRD0764,Vela Atlas 863,Home Entertainment,Vela,472.57,265.04,2017,24,8.938,SKU-VEL00764,Smart Display,Halo,White,SUP024,Vietnam,2017-10-14,GST_STANDARD,Box,False,True,"smart display designed for music and spoken-content playback, in the halo family and supplied by vela with a 24-month warranty."
PRD0765,Candle Flux 864,Audio,Candle,724.29,424.31,2014,12,0.438,SKU-CAN00765,Wireless Audio,Lumen,Graphite,SUP025,Malaysia,2014-08-09,GST_STANDARD,Protective case,True,True,"wireless audio designed for music during focused desk work, in the lumen family and supplied by candle with a 12-month warranty."
PRD0766,Vela Pulse 865,Smart Home,Vela,420.5,209.76,2015,12,0.286,SKU-VEL00766,Home Automation,Nova,Gold,SUP026,Korea,2015-04-12,GST_STANDARD,Recycled box,False,True,"home automation designed for scheduled control of a household power outlet, in the nova family and supplied by vela with a 12-month warranty."
PRD0767,Candle Vista 866,Gaming,Candle,380.35,194.94,2016,24,0.897,SKU-CAN00767,Gaming Hardware,Orbit,Blue,SUP027,China,2016-03-14,GST_STANDARD,Box,False,True,"gaming hardware designed for casual games in a shared room, in the orbit family and supplied by candle with a 24-month warranty."
PRD0768,Vela Core 867,Wearable,Vela,73.54,38.23,2015,12,0.125,SKU-VEL00768,Health Wearable,Pulse,Blue,SUP028,Korea,2015-12-02,GST_STANDARD,Protective case,False,True,"health wearable designed for walking and commute notifications, in the pulse family and supplied by vela with a 12-month warranty."
PRD0769,Candle Lumen 868,Networking,Candle,798.58,508.91,2014,24,0.781,SKU-CAN00769,Connected Network,Quest,Gold,SUP029,Malaysia,2014-10-23,GST_STANDARD,Protective case,True,True,"connected network designed for connecting several shared household devices, in the quest family and supplied by candle with a 24-month warranty."
PRD0770,Vela Ridge 869,Accessory,Vela,410.85,291.76,2012,12,0.218,SKU-VEL00770,Mobile Accessory,Ridge,Graphite,SUP030,Vietnam,2012-06-05,GST_STANDARD,Box,False,True,"mobile accessory designed for protective storage during travel, in the ridge family and supplied by vela with a 12-month warranty."
PRD0771,Candle Arc 870,Laptop,Candle,1690.63,1037.44,2014,24,1.812,SKU-CAN00771,Ultrabook,Shift,Red,SUP031,Japan,2014-04-21,GST_STANDARD,Protective case,True,True,"ultrabook designed for creative projects and media editing, in the shift family and supplied by candle with a 24-month warranty."
PRD0772,Vela Echo 871,Smartphone,Vela,661.34,413.79,2014,24,0.246,SKU-VEL00772,5G Smartphone,Spark,Green,SUP032,Japan,2014-09-25,GST_STANDARD,Box,False,True,"5g smartphone designed for work calls and calendar management, in the spark family and supplied by vela with a 24-month warranty."
PRD0773,Candle Orbit 872,Tablet,Candle,310.58,149.78,2015,24,0.515,SKU-CAN00773,Productivity Tablet,Vista,Gold,SUP033,Vietnam,2015-10-17,GST_STANDARD,Box,True,True,"productivity tablet designed for field forms and client presentations, in the vista family and supplied by candle with a 24-month warranty."
PRD0774,Vela Spark 873,Home Entertainment,Vela,1734.69,1187.23,2016,24,6.823,SKU-VEL00774,Smart Display,Wave,Gold,SUP034,Vietnam,2016-02-27,GST_STANDARD,Recycled box,True,True,"smart display designed for family media streaming, in the wave family and supplied by vela with a 24-month warranty."
PRD0775,Candle Bloom 874,Audio,Candle,668.73,377.56,2014,12,0.435,SKU-CAN00775,Wireless Audio,Arc,White,SUP035,China,2014-10-15,GST_STANDARD,Recycled box,True,True,"wireless audio designed for video calls and online classes, in the arc family and supplied by candle with a 12-month warranty."
PRD0776,Vela Halo 875,Smart Home,Vela,294.42,161.97,2016,12,0.407,SKU-VEL00776,Home Automation,Atlas,Gold,SUP036,China,2016-02-02,GST_STANDARD,Box,True,True,"home automation designed for indoor temperature and humidity monitoring, in the atlas family and supplied by vela with a 12-month warranty."
PRD0777,Candle Quest 876,Gaming,Candle,2046.64,1367.28,2016,24,1.045,SKU-CAN00777,Gaming Hardware,Bloom,Red,SUP037,Australia,2016-03-02,GST_STANDARD,Recycled box,True,False,"gaming hardware designed for competitive play and voice communication, in the bloom family and supplied by candle with a 24-month warranty."
PRD0778,Vela Wave 877,Wearable,Vela,1004.54,761.31,2017,12,0.093,SKU-VEL00778,Health Wearable,Core,Red,SUP001,Korea,2017-06-07,GST_STANDARD,Protective case,True,False,"health wearable designed for exercise session summaries, in the core family and supplied by vela with a 12-month warranty."
PRD0779,Candle Edge 878,Networking,Candle,234.12,124.62,2016,24,0.689,SKU-CAN00779,Connected Network,Edge,Red,SUP002,Vietnam,2016-06-27,GST_STANDARD,Box,True,True,"connected network designed for video meetings and media streaming, in the edge family and supplied by candle with a 24-month warranty."
PRD0780,Vela Nova 879,Accessory,Vela,308.34,228.0,2012,12,0.203,SKU-VEL00780,Mobile Accessory,Echo,Graphite,SUP003,Vietnam,2012-02-18,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for charging-cable organisation, in the echo family and supplied by vela with a 12-month warranty."
PRD0781,Candle Shift 880,Laptop,Candle,2713.32,1438.3,2014,24,1.356,SKU-CAN00781,Ultrabook,Flux,Blue,SUP004,Vietnam,2014-09-15,GST_STANDARD,Protective case,False,True,"ultrabook designed for shared home-office administration, in the flux family and supplied by candle with a 24-month warranty."
PRD0782,Vela Atlas 881,Smartphone,Vela,492.79,285.35,2017,24,0.278,SKU-VEL00782,5G Smartphone,Halo,Black,SUP005,Malaysia,2017-07-12,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for travel planning and media use, in the halo family and supplied by vela with a 24-month warranty."
PRD0783,Candle Flux 882,Tablet,Candle,1427.48,733.78,2016,24,0.847,SKU-CAN00783,Productivity Tablet,Lumen,Black,SUP006,Japan,2016-05-05,GST_STANDARD,Box,True,True,"productivity tablet designed for family learning and shared browsing, in the lumen family and supplied by candle with a 24-month warranty."
PRD0784,Vela Pulse 883,Home Entertainment,Vela,385.51,275.12,2015,24,7.861,SKU-VEL00784,Smart Display,Nova,Black,SUP007,Japan,2015-11-20,GST_STANDARD,Recycled box,True,False,"smart display designed for casual living-room gaming, in the nova family and supplied by vela with a 24-month warranty."
PRD0785,Candle Vista 884,Audio,Candle,739.95,476.48,2015,12,0.481,SKU-CAN00785,Wireless Audio,Orbit,White,SUP008,Malaysia,2015-05-16,GST_STANDARD,Box,False,True,"wireless audio designed for shared-room music playback, in the orbit family and supplied by candle with a 12-month warranty."
PRD0786,Vela Core 885,Smart Home,Vela,326.86,243.38,2017,12,0.437,SKU-VEL00786,Home Automation,Pulse,White,SUP009,Malaysia,2017-11-23,GST_STANDARD,Box,False,True,"home automation designed for door and window activity alerts, in the pulse family and supplied by vela with a 12-month warranty."
PRD0787,Candle Lumen 886,Gaming,Candle,1650.81,1130.87,2014,24,1.458,SKU-CAN00787,Gaming Hardware,Quest,Gold,SUP010,Malaysia,2014-07-24,GST_STANDARD,Protective case,True,True,"gaming hardware designed for portable gaming and travel, in the quest family and supplied by candle with a 24-month warranty."
PRD0788,Vela Ridge 887,Wearable,Vela,1009.9,729.95,2013,12,0.093,SKU-VEL00788,Health Wearable,Ridge,Black,SUP011,Vietnam,2013-06-14,GST_STANDARD,Box,True,True,"health wearable designed for calendar alerts and quick message checks, in the ridge family and supplied by vela with a 12-month warranty."
PRD0789,Candle Arc 888,Networking,Candle,928.44,471.9,2013,24,0.741,SKU-CAN00789,Connected Network,Shift,Red,SUP012,Vietnam,2013-12-02,GST_STANDARD,Protective case,False,True,"connected network designed for guest-network and device management, in the shift family and supplied by candle with a 24-month warranty."
PRD0790,Vela Echo 889,Accessory,Vela,55.39,39.1,2017,12,0.18,SKU-VEL00790,Mobile Accessory,Spark,Gold,SUP013,China,2017-06-18,GST_STANDARD,Box,False,True,"mobile accessory designed for connecting several devices through one compact adapter, in the spark family and supplied by vela with a 12-month warranty."
PRD0791,Candle Orbit 890,Laptop,Candle,2467.42,1669.63,2017,24,1.226,SKU-CAN00791,Ultrabook,Vista,Blue,SUP014,China,2017-05-26,GST_STANDARD,Protective case,True,True,"ultrabook designed for travel-based work and presentations, in the vista family and supplied by candle with a 24-month warranty."
PRD0792,Vela Spark 891,Smartphone,Vela,1480.93,930.24,2014,24,0.286,SKU-VEL00792,5G Smartphone,Wave,Green,SUP015,Korea,2014-05-07,GST_STANDARD,Box,True,True,"5g smartphone designed for family communication and casual apps, in the wave family and supplied by vela with a 24-month warranty."
PRD0793,Candle Bloom 892,Tablet,Candle,760.3,442.8,2014,24,0.631,SKU-CAN00793,Productivity Tablet,Arc,Silver,SUP016,Korea,2014-07-20,GST_STANDARD,Protective case,True,True,"productivity tablet designed for drawing and lightweight creative work, in the arc family and supplied by candle with a 24-month warranty."
PRD0794,Vela Halo 893,Home Entertainment,Vela,4029.39,2489.23,2017,24,5.829,SKU-VEL00794,Smart Display,Atlas,White,SUP017,Malaysia,2017-06-08,GST_STANDARD,Protective case,True,True,"smart display designed for presentations and photo viewing, in the atlas family and supplied by vela with a 24-month warranty."
PRD0795,Candle Quest 894,Audio,Candle,574.53,334.91,2012,12,0.607,SKU-CAN00795,Wireless Audio,Bloom,Silver,SUP018,Vietnam,2012-01-19,GST_STANDARD,Protective case,False,True,"wireless audio designed for long listening sessions at home, in the bloom family and supplied by candle with a 12-month warranty."
PRD0796,Vela Wave 895,Smart Home,Vela,46.19,32.4,2013,12,0.311,SKU-VEL00796,Home Automation,Core,Green,SUP019,Malaysia,2013-01-11,GST_STANDARD,Recycled box,True,True,"home automation designed for automated blind and curtain routines, in the core family and supplied by vela with a 12-month warranty."
PRD0797,Candle Edge 896,Gaming,Candle,936.62,572.84,2014,24,1.356,SKU-CAN00797,Gaming Hardware,Edge,Black,SUP020,Malaysia,2014-08-12,GST_STANDARD,Box,True,True,"gaming hardware designed for game streaming and media capture, in the edge family and supplied by candle with a 24-month warranty."
PRD0798,Vela Nova 897,Wearable,Vela,418.33,259.6,2013,12,0.106,SKU-VEL00798,Health Wearable,Echo,White,SUP021,Australia,2013-12-13,GST_STANDARD,Box,True,True,"health wearable designed for habit reminders and everyday timekeeping, in the echo family and supplied by vela with a 12-month warranty."
PRD0799,Candle Shift 898,Networking,Candle,114.07,77.88,2013,24,0.574,SKU-CAN00799,Connected Network,Flux,Green,SUP022,Malaysia,2013-01-24,GST_STANDARD,Protective case,True,True,"connected network designed for extending coverage between rooms, in the flux family and supplied by candle with a 24-month warranty."
PRD0800,Vela Atlas 899,Accessory,Vela,168.54,114.15,2016,12,0.181,SKU-VEL00800,Mobile Accessory,Halo,Blue,SUP023,Vietnam,2016-09-14,GST_STANDARD,Protective case,True,True,"mobile accessory designed for hands-free device support in a shared workspace, in the halo family and supplied by vela with a 12-month warranty."
PRD0801,Candle Flux 900,Laptop,Candle,1592.9,1095.01,2014,24,1.614,SKU-CAN00801,Ultrabook,Lumen,White,SUP024,Vietnam,2014-09-24,GST_STANDARD,Protective case,True,True,"ultrabook designed for portable document work and video meetings, in the lumen family and supplied by candle with a 24-month warranty."
PRD0802,Vela Pulse 901,Smartphone,Vela,715.6,452.0,2015,24,0.221,SKU-VEL00802,5G Smartphone,Nova,Silver,SUP025,Vietnam,2015-11-10,GST_STANDARD,Protective case,False,True,"5g smartphone designed for daily communication and navigation, in the nova family and supplied by vela with a 24-month warranty."
PRD0803,Candle Vista 902,Tablet,Candle,671.68,469.43,2013,24,0.569,SKU-CAN00803,Productivity Tablet,Orbit,Graphite,SUP026,Australia,2013-11-25,GST_STANDARD,Protective case,True,True,"productivity tablet designed for reading, annotation and handwritten notes, in the orbit family and supplied by candle with a 24-month warranty."
PRD0804,Vela Core 903,Home Entertainment,Vela,3159.06,1838.63,2012,24,7.337,SKU-VEL00804,Smart Display,Pulse,Graphite,SUP027,Vietnam,2012-04-25,GST_STANDARD,Protective case,False,True,"smart display designed for shared film and television viewing, in the pulse family and supplied by vela with a 24-month warranty."
PRD0805,Candle Lumen 904,Audio,Candle,1065.34,806.7,2012,12,0.411,SKU-CAN00805,Wireless Audio,Quest,Red,SUP028,Malaysia,2012-07-13,GST_STANDARD,Protective case,True,True,"wireless audio designed for commuting and spoken-content listening, in the quest family and supplied by candle with a 12-month warranty."
PRD0806,Vela Ridge 905,Smart Home,Vela,499.24,261.36,2013,12,0.369,SKU-VEL00806,Home Automation,Ridge,White,SUP029,Australia,2013-11-21,GST_STANDARD,Box,True,True,"home automation designed for app-controlled room lighting, in the ridge family and supplied by vela with a 12-month warranty."
PRD0807,Candle Arc 906,Gaming,Candle,123.14,81.62,2013,24,1.614,SKU-CAN00807,Gaming Hardware,Shift,Blue,SUP030,China,2013-11-14,GST_STANDARD,Box,False,True,"gaming hardware designed for long desktop gaming sessions, in the shift family and supplied by candle with a 24-month warranty."
PRD0808,Vela Echo 907,Wearable,Vela,69.84,45.02,2015,12,0.136,SKU-VEL00808,Health Wearable,Spark,Graphite,SUP031,Japan,2015-10-13,GST_STANDARD,Protective case,True,True,"health wearable designed for daily activity and sleep tracking, in the spark family and supplied by vela with a 12-month warranty."
PRD0809,Candle Orbit 908,Networking,Candle,1365.76,708.08,2016,24,0.619,SKU-CAN00809,Connected Network,Vista,Blue,SUP032,China,2016-07-17,GST_STANDARD,Box,True,True,"connected network designed for home-office wireless coverage, in the vista family and supplied by candle with a 24-month warranty."
PRD0810,Vela Spark 909,Accessory,Vela,393.15,269.22,2013,12,0.148,SKU-VEL00810,Mobile Accessory,Wave,Red,SUP033,Japan,2013-09-26,GST_STANDARD,Box,True,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the wave family and supplied by vela with a 12-month warranty."
PRD0811,Candle Bloom 910,Laptop,Candle,3124.99,2191.17,2012,24,1.928,SKU-CAN00811,Ultrabook,Arc,Silver,SUP034,Japan,2012-09-07,GST_STANDARD,Recycled box,True,True,"ultrabook designed for study, research and note taking, in the arc family and supplied by candle with a 24-month warranty."
PRD0812,Vela Halo 911,Smartphone,Vela,1404.46,931.66,2014,24,0.224,SKU-VEL00812,5G Smartphone,Atlas,Gold,SUP035,Malaysia,2014-11-23,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for mobile photography and messaging, in the atlas family and supplied by vela with a 24-month warranty."
PRD0813,Candle Quest 912,Tablet,Candle,1117.42,713.34,2012,24,0.808,SKU-CAN00813,Productivity Tablet,Bloom,Black,SUP036,Korea,2012-11-04,GST_STANDARD,Box,True,True,"productivity tablet designed for portable media and video calls, in the bloom family and supplied by candle with a 24-month warranty."
PRD0814,Vela Wave 913,Home Entertainment,Vela,849.01,420.43,2012,24,6.74,SKU-VEL00814,Smart Display,Core,Gold,SUP037,China,2012-11-26,GST_STANDARD,Recycled box,True,True,"smart display designed for music and spoken-content playback, in the core family and supplied by vela with a 24-month warranty."
PRD0815,Candle Edge 914,Audio,Candle,962.19,628.6,2012,12,0.488,SKU-CAN00815,Wireless Audio,Edge,Green,SUP001,Australia,2012-12-04,GST_STANDARD,Protective case,True,True,"wireless audio designed for music during focused desk work, in the edge family and supplied by candle with a 12-month warranty."
PRD0816,Vela Nova 915,Smart Home,Vela,377.97,250.38,2013,12,0.42,SKU-VEL00816,Home Automation,Echo,White,SUP002,China,2013-02-14,GST_STANDARD,Box,True,False,"home automation designed for scheduled control of a household power outlet, in the echo family and supplied by vela with a 12-month warranty."
PRD0817,Candle Shift 916,Gaming,Candle,1184.03,632.25,2012,24,1.524,SKU-CAN00817,Gaming Hardware,Flux,Graphite,SUP003,Japan,2012-06-15,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for casual games in a shared room, in the flux family and supplied by candle with a 24-month warranty."
PRD0818,Vela Atlas 917,Wearable,Vela,690.8,518.23,2016,12,0.118,SKU-VEL00818,Health Wearable,Halo,White,SUP004,Korea,2016-09-24,GST_STANDARD,Protective case,True,False,"health wearable designed for walking and commute notifications, in the halo family and supplied by vela with a 12-month warranty."
PRD0819,Candle Flux 918,Networking,Candle,269.55,197.88,2012,24,0.504,SKU-CAN00819,Connected Network,Lumen,White,SUP005,Malaysia,2012-12-09,GST_STANDARD,Recycled box,True,True,"connected network designed for connecting several shared household devices, in the lumen family and supplied by candle with a 24-month warranty."
PRD0820,Vela Pulse 919,Accessory,Vela,31.29,20.76,2014,12,0.236,SKU-VEL00820,Mobile Accessory,Nova,Gold,SUP006,Malaysia,2014-10-13,GST_STANDARD,Protective case,False,True,"mobile accessory designed for protective storage during travel, in the nova family and supplied by vela with a 12-month warranty."
PRD0821,Candle Vista 920,Laptop,Candle,979.52,502.07,2012,24,1.336,SKU-CAN00821,Ultrabook,Orbit,White,SUP007,Japan,2012-03-03,GST_STANDARD,Protective case,True,True,"ultrabook designed for creative projects and media editing, in the orbit family and supplied by candle with a 24-month warranty."
PRD0822,Vela Core 921,Smartphone,Vela,1288.35,892.92,2014,24,0.292,SKU-VEL00822,5G Smartphone,Pulse,Green,SUP008,Malaysia,2014-09-09,GST_STANDARD,Box,True,True,"5g smartphone designed for work calls and calendar management, in the pulse family and supplied by vela with a 24-month warranty."
PRD0823,Candle Lumen 922,Tablet,Candle,739.71,432.09,2016,24,0.583,SKU-CAN00823,Productivity Tablet,Quest,Green,SUP009,Vietnam,2016-12-09,GST_STANDARD,Box,True,True,"productivity tablet designed for field forms and client presentations, in the quest family and supplied by candle with a 24-month warranty."
PRD0824,Vela Ridge 923,Home Entertainment,Vela,1647.74,822.12,2017,24,8.802,SKU-VEL00824,Smart Display,Ridge,Silver,SUP010,Vietnam,2017-09-19,GST_STANDARD,Box,True,True,"smart display designed for family media streaming, in the ridge family and supplied by vela with a 24-month warranty."
PRD0825,Candle Arc 924,Audio,Candle,841.2,422.02,2014,12,0.623,SKU-CAN00825,Wireless Audio,Shift,Gold,SUP011,Australia,2014-12-10,GST_STANDARD,Recycled box,False,True,"wireless audio designed for video calls and online classes, in the shift family and supplied by candle with a 12-month warranty."
PRD0826,Vela Echo 925,Smart Home,Vela,89.12,48.43,2016,12,0.305,SKU-VEL00826,Home Automation,Spark,Graphite,SUP012,Korea,2016-12-22,GST_STANDARD,Recycled box,True,True,"home automation designed for indoor temperature and humidity monitoring, in the spark family and supplied by vela with a 12-month warranty."
PRD0827,Candle Orbit 926,Gaming,Candle,1653.52,1232.54,2014,24,1.468,SKU-CAN00827,Gaming Hardware,Vista,Silver,SUP013,Korea,2014-08-18,GST_STANDARD,Protective case,True,True,"gaming hardware designed for competitive play and voice communication, in the vista family and supplied by candle with a 24-month warranty."
PRD0828,Vela Spark 927,Wearable,Vela,146.02,70.19,2015,12,0.104,SKU-VEL00828,Health Wearable,Wave,Green,SUP014,Australia,2015-12-10,GST_STANDARD,Protective case,False,True,"health wearable designed for exercise session summaries, in the wave family and supplied by vela with a 12-month warranty."
PRD0829,Candle Bloom 928,Networking,Candle,328.42,165.05,2013,24,0.587,SKU-CAN00829,Connected Network,Arc,Black,SUP015,Australia,2013-02-01,GST_STANDARD,Recycled box,False,True,"connected network designed for video meetings and media streaming, in the arc family and supplied by candle with a 24-month warranty."
PRD0830,Vela Halo 929,Accessory,Vela,146.02,75.37,2016,12,0.166,SKU-VEL00830,Mobile Accessory,Atlas,Black,SUP016,Malaysia,2016-06-21,GST_STANDARD,Box,True,True,"mobile accessory designed for charging-cable organisation, in the atlas family and supplied by vela with a 12-month warranty."
PRD0831,Candle Quest 930,Laptop,Candle,1878.68,927.42,2012,24,1.376,SKU-CAN00831,Ultrabook,Bloom,Gold,SUP017,China,2012-04-08,GST_STANDARD,Protective case,True,True,"ultrabook designed for shared home-office administration, in the bloom family and supplied by candle with a 24-month warranty."
PRD0832,Vela Wave 931,Smartphone,Vela,1613.0,1029.51,2016,24,0.185,SKU-VEL00832,5G Smartphone,Core,Red,SUP018,Malaysia,2016-01-06,GST_STANDARD,Protective case,True,False,"5g smartphone designed for travel planning and media use, in the core family and supplied by vela with a 24-month warranty."
PRD0833,Candle Edge 932,Tablet,Candle,1417.93,828.11,2016,24,0.544,SKU-CAN00833,Productivity Tablet,Edge,Graphite,SUP019,Vietnam,2016-08-06,GST_STANDARD,Box,True,True,"productivity tablet designed for family learning and shared browsing, in the edge family and supplied by candle with a 24-month warranty."
PRD0834,Vela Nova 933,Home Entertainment,Vela,2762.83,1799.73,2014,24,5.86,SKU-VEL00834,Smart Display,Echo,Graphite,SUP020,China,2014-08-09,GST_STANDARD,Box,True,True,"smart display designed for casual living-room gaming, in the echo family and supplied by vela with a 24-month warranty."
PRD0835,Candle Shift 934,Audio,Candle,240.61,120.77,2015,12,0.555,SKU-CAN00835,Wireless Audio,Flux,Graphite,SUP021,Vietnam,2015-02-15,GST_STANDARD,Box,False,True,"wireless audio designed for shared-room music playback, in the flux family and supplied by candle with a 12-month warranty."
PRD0836,Vela Atlas 935,Smart Home,Vela,610.89,432.54,2013,12,0.48,SKU-VEL00836,Home Automation,Halo,Blue,SUP022,Japan,2013-01-05,GST_STANDARD,Box,True,True,"home automation designed for door and window activity alerts, in the halo family and supplied by vela with a 12-month warranty."
PRD0837,Candle Flux 936,Gaming,Candle,470.72,253.63,2015,24,0.948,SKU-CAN00837,Gaming Hardware,Lumen,Blue,SUP023,Korea,2015-01-22,GST_STANDARD,Protective case,True,True,"gaming hardware designed for portable gaming and travel, in the lumen family and supplied by candle with a 24-month warranty."
PRD0838,Vela Pulse 937,Wearable,Vela,955.16,688.08,2015,12,0.109,SKU-VEL00838,Health Wearable,Nova,Graphite,SUP024,Japan,2015-07-19,GST_STANDARD,Box,True,True,"health wearable designed for calendar alerts and quick message checks, in the nova family and supplied by vela with a 12-month warranty."
PRD0839,Candle Vista 938,Networking,Candle,1337.75,734.82,2012,24,0.932,SKU-CAN00839,Connected Network,Orbit,Graphite,SUP025,China,2012-06-21,GST_STANDARD,Protective case,True,True,"connected network designed for guest-network and device management, in the orbit family and supplied by candle with a 24-month warranty."
PRD0840,Vela Core 939,Accessory,Vela,102.1,52.07,2013,12,0.134,SKU-VEL00840,Mobile Accessory,Pulse,White,SUP026,Vietnam,2013-09-11,GST_STANDARD,Box,False,True,"mobile accessory designed for connecting several devices through one compact adapter, in the pulse family and supplied by vela with a 12-month warranty."
PRD0841,Candle Lumen 940,Laptop,Candle,1110.67,817.34,2016,24,1.095,SKU-CAN00841,Ultrabook,Quest,Green,SUP027,Japan,2016-09-27,GST_STANDARD,Box,False,True,"ultrabook designed for travel-based work and presentations, in the quest family and supplied by candle with a 24-month warranty."
PRD0842,Vela Ridge 941,Smartphone,Vela,1294.03,781.87,2017,24,0.251,SKU-VEL00842,5G Smartphone,Ridge,Gold,SUP028,Korea,2017-12-04,GST_STANDARD,Box,True,True,"5g smartphone designed for family communication and casual apps, in the ridge family and supplied by vela with a 24-month warranty."
PRD0843,Candle Arc 942,Tablet,Candle,1524.85,846.24,2015,24,0.77,SKU-CAN00843,Productivity Tablet,Shift,Red,SUP029,Malaysia,2015-11-22,GST_STANDARD,Protective case,True,True,"productivity tablet designed for drawing and lightweight creative work, in the shift family and supplied by candle with a 24-month warranty."
PRD0844,Vela Echo 943,Home Entertainment,Vela,3853.97,2440.49,2014,24,7.735,SKU-VEL00844,Smart Display,Spark,Graphite,SUP030,China,2014-11-13,GST_STANDARD,Protective case,False,True,"smart display designed for presentations and photo viewing, in the spark family and supplied by vela with a 24-month warranty."
PRD0845,Candle Orbit 944,Audio,Candle,45.19,33.91,2015,12,0.609,SKU-CAN00845,Wireless Audio,Vista,Red,SUP031,Japan,2015-10-03,GST_STANDARD,Recycled box,True,True,"wireless audio designed for long listening sessions at home, in the vista family and supplied by candle with a 12-month warranty."
PRD0846,Vela Spark 945,Smart Home,Vela,417.95,226.89,2016,12,0.317,SKU-VEL00846,Home Automation,Wave,Green,SUP032,Japan,2016-02-27,GST_STANDARD,Recycled box,True,True,"home automation designed for automated blind and curtain routines, in the wave family and supplied by vela with a 12-month warranty."
PRD0847,Candle Bloom 946,Gaming,Candle,1756.67,1186.6,2012,24,0.99,SKU-CAN00847,Gaming Hardware,Arc,Red,SUP033,Japan,2012-05-27,GST_STANDARD,Recycled box,False,True,"gaming hardware designed for game streaming and media capture, in the arc family and supplied by candle with a 24-month warranty."
PRD0848,Vela Halo 947,Wearable,Vela,870.59,615.92,2014,12,0.13,SKU-VEL00848,Health Wearable,Atlas,White,SUP034,Japan,2014-07-16,GST_STANDARD,Box,False,True,"health wearable designed for habit reminders and everyday timekeeping, in the atlas family and supplied by vela with a 12-month warranty."
