order_id,source_system_record_id,customer_id,order_timestamp,sales_channel,payment_method,currency,nearest_warehouse,order_status,order_price,delivery_charges,coupon_code,coupon_discount,tax_amount,order_total,season,expedited_delivery,customer_lat,customer_long,device_type,referral_source,customer_note_clean,promo_code
HORD004525,SRC-005-H-004525,CUS00418,2018-02-14 16:23:00,Mobile,Gift Card,AUD,Nickolson,Completed,4587.83,10.81,NaN,10,417.08,4139.86,Summer,False,-37.85465,144.972533,Tablet,Store,please leave at reception,NaN
HORD004526,SRC-005-H-004526,CUS00176,2018-09-24 16:02:00,Store,Card,AUD,Thompson,Completed,2068.02,8.02,NaN,0,188.0,2076.04,Spring,False,-37.806548,144.944703,Tablet,Social,please leave at reception,NaN
HORD004527,SRC-005-H-004527,CUS00360,2018-04-06 13:11:00,Mobile,Bank Transfer,AUD,Thompson,Completed,4365.52,11.32,B1SAVE-56,15,396.87,3722.01,Autumn,False,-37.789509,144.891221,Desktop,Paid Search,please leave at reception,B1SAVE-56
HORD004528,SRC-005-H-004528,CUS00411,2018-06-28 11:15:00,Store,Card,AUD,Bakers,Completed,1501.84,13.47,B1SAVE-57,20,136.53,1214.94,Winter,False,-37.775311,144.980077,Tablet,Referral,gift purchase for a family member,B1SAVE-57
HORD004529,SRC-005-H-004529,CUS00326,2018-05-22 09:01:00,Store,Card,AUD,Bakers,Completed,3094.09,10.58,NaN,10,281.28,2795.26,Autumn,False,-37.821938,145.045193,Desktop,Paid Search,no special instruction,NaN
HORD004530,SRC-005-H-004530,CUS00136,2018-07-10 17:15:00,Web,PayPal,AUD,Bakers,Completed,1848.09,12.19,NaN,0,168.01,1860.28,Winter,False,-37.832075,145.003955,Desktop,Referral,call before delivery,NaN
HORD004531,SRC-005-H-004531,CUS00189,2018-12-27 14:10:00,Store,PayPal,AUD,Bakers,Completed,4373.65,13.28,NaN,0,397.6,4386.93,Summer,False,-37.766894,145.061551,Tablet,Paid Search,please leave at reception,NaN
HORD004532,SRC-005-H-004532,CUS00447,2018-12-03 21:29:00,Web,Gift Card,AUD,Nickolson,Completed,1637.15,11.04,B1SAVE-61,20,148.83,1320.76,Summer,False,-37.854898,144.951398,Mobile,Store,please use minimal packaging,B1SAVE-61
HORD004533,SRC-005-H-004533,CUS00368,2018-02-07 16:00:00,Mobile,Card,AUD,Bakers,Completed,2062.98,8.58,B1SAVE-62,20,187.54,1658.96,Summer,False,-37.81742,144.99569,Tablet,Organic,no special instruction,B1SAVE-62
HORD004534,SRC-005-H-004534,CUS00404,2018-10-11 08:53:00,Store,Bank Transfer,AUD,Thompson,Completed,820.35,13.89,B1SAVE-63,20,74.58,670.17,Spring,False,-37.743661,144.899151,Mobile,Paid Search,please leave at reception,B1SAVE-63
HORD004535,SRC-005-H-004535,CUS00077,2018-06-03 10:10:00,Mobile,Card,AUD,Nickolson,Completed,5134.4,16.93,NaN,0,466.76,5151.33,Winter,False,-37.886102,144.933359,Mobile,Store,please use minimal packaging,NaN
HORD004536,SRC-005-H-004536,CUS00031,2018-07-23 16:01:00,Web,Bank Transfer,AUD,Nickolson,Completed,3993.69,16.88,NaN,5,363.06,3810.89,Winter,False,-37.886661,145.002254,Desktop,Store,please leave at reception,NaN
HORD004537,SRC-005-H-004537,CUS00472,2018-10-06 13:37:00,Mobile,Bank Transfer,AUD,Thompson,Completed,2077.56,11.19,NaN,10,188.87,1880.99,Spring,False,-37.830194,144.893928,Mobile,Social,call before delivery,NaN
HORD004538,SRC-005-H-004538,CUS00192,2018-07-01 08:15:00,Store,PayPal,AUD,Thompson,Completed,5551.27,13.12,NaN,10,504.66,5009.26,Winter,False,-37.789591,144.917189,Tablet,Store,no special instruction,NaN
HORD004539,SRC-005-H-004539,CUS00077,2018-07-21 09:13:00,Web,PayPal,AUD,Nickolson,Completed,743.08,16.93,B1SAVE-68,20,67.55,611.39,Winter,False,-37.886102,144.933359,Mobile,Store,please use minimal packaging,B1SAVE-68
HORD004540,SRC-005-H-004540,CUS00237,2018-05-20 11:51:00,Store,Bank Transfer,AUD,Bakers,Completed,2062.9,9.0,NaN,10,187.54,1865.61,Autumn,False,-37.787599,144.988329,Tablet,Paid Search,please leave at reception,NaN
HORD004541,SRC-005-H-004541,CUS00064,2018-08-20 21:40:00,Store,Bank Transfer,AUD,Thompson,Completed,3956.27,27.98,NaN,10,359.66,3588.62,Winter,True,-37.765475,144.917284,Desktop,Social,please use minimal packaging,NaN
HORD004542,SRC-005-H-004542,CUS00153,2018-08-26 19:02:00,Mobile,Gift Card,AUD,Thompson,Completed,2690.66,17.08,B1SAVE-71,20,244.61,2169.61,Winter,False,-37.884287,144.91935,Desktop,Organic,please use minimal packaging,B1SAVE-71
HORD004543,SRC-005-H-004543,CUS00127,2018-07-23 17:48:00,Mobile,Bank Transfer,AUD,Bakers,Completed,2263.25,28.94,B1SAVE-72,15,205.75,1952.7,Winter,True,-37.752598,145.027742,Tablet,Referral,gift purchase for a family member,B1SAVE-72
HORD004544,SRC-005-H-004544,CUS00227,2018-04-03 19:04:00,Web,Gift Card,AUD,Bakers,Completed,2233.55,10.58,NaN,0,203.05,2244.13,Autumn,False,-37.820988,145.045655,Tablet,Organic,no special instruction,NaN
HORD004545,SRC-005-H-004545,CUS00018,2018-05-13 13:49:00,Store,Bank Transfer,AUD,Bakers,Completed,11557.13,12.93,NaN,10,1050.65,10414.35,Autumn,False,-37.868361,145.040422,Desktop,Store,please use minimal packaging,NaN
HORD004546,SRC-005-H-004546,CUS00277,2018-12-06 13:42:00,Web,Bank Transfer,AUD,Thompson,Completed,2579.27,20.61,B1SAVE-75,15,234.48,2212.99,Summer,True,-37.781734,144.93083,Desktop,Referral,call before delivery,B1SAVE-75
HORD004547,SRC-005-H-004547,CUS00465,2018-12-19 11:09:00,Mobile,Card,AUD,Nickolson,Completed,4827.66,8.97,NaN,10,438.88,4353.86,Summer,False,-37.82601,144.95686,Tablet,Referral,no special instruction,NaN
HORD004548,SRC-005-H-004548,CUS00414,2018-04-13 15:59:00,Web,PayPal,AUD,Nickolson,Completed,5866.81,9.45,B1SAVE-77,25,533.35,4409.56,Autumn,False,-37.790336,144.969325,Mobile,Paid Search,please use minimal packaging,B1SAVE-77
HORD004549,SRC-005-H-004549,CUS00334,2018-11-29 08:25:00,Mobile,Card,AUD,Nickolson,Completed,2706.5,12.68,B1SAVE-78,20,246.05,2177.88,Spring,False,-37.880697,144.988253,Desktop,Referral,gift purchase for a family member,B1SAVE-78
HORD004550,SRC-005-H-004550,CUS00289,2018-07-02 11:12:00,Web,Card,AUD,Nickolson,Completed,4267.97,11.78,NaN,10,388.0,3852.95,Winter,False,-37.832044,144.986239,Tablet,Social,please leave at reception,NaN
HORD004551,SRC-005-H-004551,CUS00124,2018-02-01 09:11:00,Store,Bank Transfer,AUD,Nickolson,Completed,5465.21,11.5,B1SAVE-80,15,496.84,4656.93,Summer,False,-37.862004,144.95476,Desktop,Store,call before delivery,B1SAVE-80
HORD004552,SRC-005-H-004552,CUS00488,2018-12-18 21:16:00,Store,Gift Card,AUD,Thompson,Completed,1020.38,23.78,B1SAVE-81,15,92.76,891.1,Summer,True,-37.743461,144.913081,Tablet,Referral,gift purchase for a family member,B1SAVE-81
HORD004553,SRC-005-H-004553,CUS00093,2018-03-23 20:21:00,Mobile,Bank Transfer,AUD,Bakers,Completed,1259.09,8.08,B1SAVE-82,25,114.46,952.4,Autumn,False,-37.811804,145.010867,Desktop,Paid Search,gift purchase for a family member,B1SAVE-82
HORD004554,SRC-005-H-004554,CUS00212,2018-06-10 17:10:00,Mobile,Bank Transfer,AUD,Thompson,Completed,10729.14,26.16,B1SAVE-83,15,975.38,9145.93,Winter,True,-37.843651,144.931163,Desktop,Paid Search,please leave at reception,B1SAVE-83
HORD004555,SRC-005-H-004555,CUS00482,2018-11-19 21:06:00,Mobile,Gift Card,AUD,Thompson,Completed,9767.91,8.35,B1SAVE-84,15,887.99,8311.07,Spring,False,-37.813815,144.933928,Desktop,Store,no special instruction,B1SAVE-84
HORD004556,SRC-005-H-004556,CUS00329,2018-10-31 16:31:00,Web,Bank Transfer,AUD,Thompson,Completed,6494.08,9.86,NaN,5,590.37,6179.24,Spring,False,-37.793488,144.919333,Tablet,Store,please leave at reception,NaN
HORD004557,SRC-005-H-004557,CUS00470,2018-02-21 16:19:00,Mobile,Bank Transfer,AUD,Thompson,Completed,2490.23,9.32,B1SAVE-86,15,226.38,2126.02,Summer,False,-37.800429,144.961871,Desktop,Social,no special instruction,B1SAVE-86
HORD004558,SRC-005-H-004558,CUS00179,2018-01-29 18:31:00,Web,PayPal,AUD,Nickolson,Completed,7189.88,10.37,NaN,0,653.63,7200.25,Summer,False,-37.847682,144.980989,Mobile,Store,please use minimal packaging,NaN
HORD004559,SRC-005-H-004559,CUS00114,2018-07-13 14:18:00,Mobile,Bank Transfer,AUD,Thompson,Completed,1815.87,13.31,B1SAVE-88,15,165.08,1556.8,Winter,False,-37.842273,144.923437,Mobile,Organic,please use minimal packaging,B1SAVE-88
HORD004560,SRC-005-H-004560,CUS00135,2018-10-31 20:26:00,Store,Bank Transfer,AUD,Bakers,Completed,321.52,12.06,NaN,10,29.23,301.43,Spring,False,-37.757727,145.021155,Desktop,Paid Search,please use minimal packaging,NaN
HORD004561,SRC-005-H-004561,CUS00378,2018-11-30 10:19:00,Web,Bank Transfer,AUD,Nickolson,Completed,1597.96,7.76,NaN,10,145.27,1445.92,Spring,False,-37.821358,144.971506,Desktop,Store,gift purchase for a family member,NaN
HORD004562,SRC-005-H-004562,CUS00251,2018-02-20 16:25:00,Store,Bank Transfer,AUD,Bakers,Completed,10250.85,10.37,NaN,0,931.9,10261.22,Summer,False,-37.78154,145.009114,Tablet,Organic,please use minimal packaging,NaN
HORD004563,SRC-005-H-004563,CUS00359,2018-12-15 10:28:00,Store,PayPal,AUD,Nickolson,Completed,3789.9,11.36,B1SAVE-12,15,344.54,3232.78,Summer,False,-37.857195,144.994142,Mobile,Organic,call before delivery,B1SAVE-12
HORD004564,SRC-005-H-004564,CUS00451,2018-08-16 20:40:00,Store,Bank Transfer,AUD,Bakers,Completed,1960.4,14.18,NaN,10,178.22,1778.54,Winter,False,-37.840996,145.03522,Desktop,Store,please use minimal packaging,NaN
HORD004565,SRC-005-H-004565,CUS00202,2018-06-23 15:28:00,Mobile,Card,AUD,Bakers,Completed,3794.93,13.69,B1SAVE-14,15,344.99,3239.38,Winter,False,-37.803714,145.043949,Mobile,Social,please leave at reception,B1SAVE-14
HORD004566,SRC-005-H-004566,CUS00468,2018-05-06 20:39:00,Web,Gift Card,AUD,Bakers,Completed,6295.01,13.15,NaN,0,572.27,6308.16,Autumn,False,-37.754647,145.051281,Tablet,Organic,call before delivery,NaN
HORD004567,SRC-005-H-004567,CUS00291,2018-05-19 16:51:00,Store,Gift Card,AUD,Thompson,Completed,4256.06,14.02,NaN,10,386.91,3844.47,Autumn,False,-37.878272,144.886908,Mobile,Referral,call before delivery,NaN
HORD004568,SRC-005-H-004568,CUS00177,2018-09-17 09:17:00,Mobile,PayPal,AUD,Thompson,Completed,2569.01,11.17,NaN,5,233.55,2451.73,Spring,False,-37.855333,144.928234,Desktop,Organic,please use minimal packaging,NaN
HORD004569,SRC-005-H-004569,CUS00488,2018-10-25 14:03:00,Mobile,PayPal,AUD,Thompson,Completed,83.35,24.03,B1SAVE-18,25,7.58,86.54,Spring,True,-37.743461,144.913081,Tablet,Referral,gift purchase for a family member,B1SAVE-18
HORD004570,SRC-005-H-004570,CUS00220,2018-04-22 08:41:00,Mobile,PayPal,AUD,Thompson,Completed,2076.7,10.68,NaN,5,188.79,1983.54,Autumn,False,-37.777228,144.917456,Mobile,Social,no special instruction,NaN
HORD004571,SRC-005-H-004571,CUS00277,2018-02-23 19:07:00,Mobile,Gift Card,AUD,Thompson,Completed,1067.63,10.61,B1SAVE-20,15,97.06,918.1,Summer,False,-37.781734,144.93083,Desktop,Referral,call before delivery,B1SAVE-20
HORD004572,SRC-005-H-004572,CUS00434,2018-07-02 21:14:00,Mobile,Card,AUD,Thompson,Completed,3256.26,14.33,NaN,0,296.02,3270.59,Winter,False,-37.768267,144.93275,Mobile,Paid Search,please use minimal packaging,NaN
HORD004573,SRC-005-H-004573,CUS00244,2018-12-19 14:30:00,Mobile,Gift Card,AUD,Bakers,Completed,3628.09,10.62,B1SAVE-22,15,329.83,3094.5,Summer,False,-37.823437,145.034307,Tablet,Store,please use minimal packaging,B1SAVE-22
HORD004574,SRC-005-H-004574,CUS00208,2018-08-30 08:24:00,Mobile,Bank Transfer,AUD,Thompson,Completed,1179.57,12.34,NaN,0,107.23,1191.91,Winter,False,-37.807531,144.916445,Desktop,Paid Search,please use minimal packaging,NaN
HORD004575,SRC-005-H-004575,CUS00284,2018-02-11 08:32:00,Mobile,Card,AUD,Bakers,Completed,11367.77,12.17,B1SAVE-24,15,1033.43,9674.77,Summer,False,-37.804693,145.062686,Desktop,Referral,no special instruction,B1SAVE-24
HORD004576,SRC-005-H-004576,CUS00344,2018-08-30 17:04:00,Web,Gift Card,AUD,Bakers,Completed,2202.69,24.92,NaN,10,200.24,2007.34,Winter,True,-37.822447,145.015544,Desktop,Social,call before delivery,NaN
HORD004577,SRC-005-H-004577,CUS00355,2018-09-13 10:33:00,Web,Bank Transfer,AUD,Nickolson,Completed,3361.0,10.09,B1SAVE-26,25,305.55,2530.84,Spring,False,-37.850498,144.970987,Tablet,Referral,call before delivery,B1SAVE-26
HORD004578,SRC-005-H-004578,CUS00020,2018-08-20 13:29:00,Store,Card,AUD,Bakers,Completed,3378.28,12.14,NaN,5,307.12,3221.51,Winter,False,-37.787444,144.997878,Mobile,Paid Search,no special instruction,NaN
HORD004579,SRC-005-H-004579,CUS00219,2018-05-20 20:31:00,Web,Bank Transfer,AUD,Thompson,Completed,7408.47,18.77,NaN,0,673.5,7427.24,Autumn,True,-37.818645,144.938732,Desktop,Store,please leave at reception,NaN
HORD004580,SRC-005-H-004580,CUS00049,2018-01-28 16:57:00,Web,Bank Transfer,AUD,Nickolson,Completed,3362.19,23.79,NaN,10,305.65,3049.76,Summer,True,-37.888051,145.003177,Mobile,Paid Search,no special instruction,NaN
HORD004581,SRC-005-H-004581,CUS00107,2018-08-12 10:05:00,Store,Bank Transfer,AUD,Bakers,Completed,3249.58,10.02,NaN,10,295.42,2934.64,Winter,False,-37.809973,144.994994,Mobile,Social,please leave at reception,NaN
HORD004582,SRC-005-H-004582,CUS00267,2018-02-16 13:31:00,Mobile,PayPal,AUD,Thompson,Completed,2820.02,9.31,NaN,10,256.37,2547.33,Summer,False,-37.829432,144.946316,Tablet,Referral,no special instruction,NaN
HORD004583,SRC-005-H-004583,CUS00453,2018-11-04 15:14:00,Web,Card,AUD,Thompson,Completed,2242.39,22.57,NaN,5,203.85,2152.84,Spring,True,-37.804104,144.876677,Mobile,Social,please leave at reception,NaN
HORD004584,SRC-005-H-004584,CUS00421,2018-10-13 21:33:00,Mobile,PayPal,AUD,Nickolson,Completed,4656.93,22.75,NaN,10,423.36,4213.99,Spring,True,-37.874163,144.992875,Desktop,Organic,no special instruction,NaN
HORD004585,SRC-005-H-004585,CUS00351,2018-04-23 11:47:00,Mobile,Bank Transfer,AUD,Thompson,Completed,856.72,24.7,B1SAVE-34,25,77.88,667.24,Autumn,True,-37.871153,144.88324,Tablet,Referral,gift purchase for a family member,B1SAVE-34
HORD004586,SRC-005-H-004586,CUS00348,2018-10-16 11:36:00,Mobile,Card,AUD,Thompson,Completed,1531.78,14.03,NaN,10,139.25,1392.63,Spring,False,-37.878948,144.889276,Tablet,Referral,please leave at reception,NaN
HORD004587,SRC-005-H-004587,CUS00219,2018-06-11 12:19:00,Mobile,Card,AUD,Thompson,Completed,767.46,10.84,B1SAVE-36,15,69.77,663.18,Winter,False,-37.818645,144.938732,Desktop,Store,call before delivery,B1SAVE-36
HORD004588,SRC-005-H-004588,CUS00448,2018-11-14 18:50:00,Store,Gift Card,AUD,Nickolson,Completed,1638.37,8.77,NaN,5,148.94,1565.22,Spring,False,-37.829987,144.956081,Desktop,Organic,gift purchase for a family member,NaN
HORD004589,SRC-005-H-004589,CUS00037,2018-05-26 18:38:00,Store,PayPal,AUD,Thompson,Completed,2770.25,21.31,NaN,5,251.84,2653.05,Autumn,True,-37.774504,144.948132,Tablet,Organic,please leave at reception,NaN
HORD004590,SRC-005-H-004590,CUS00116,2018-04-23 10:33:00,Mobile,PayPal,AUD,Thompson,Completed,991.49,12.15,B1SAVE-39,25,90.14,755.77,Autumn,False,-37.7534,144.951659,Desktop,Store,call before delivery,B1SAVE-39
HORD004591,SRC-005-H-004591,CUS00225,2018-11-27 21:30:00,Web,Card,AUD,Thompson,Completed,7693.36,8.83,NaN,0,699.4,7702.19,Spring,False,-37.800393,144.960836,Tablet,Store,no special instruction,NaN
HORD004592,SRC-005-H-004592,CUS00129,2018-10-06 14:36:00,Web,PayPal,AUD,Bakers,Completed,4727.09,22.54,B1SAVE-41,15,429.74,4040.57,Spring,True,-37.7542,144.999717,Desktop,Social,please use minimal packaging,B1SAVE-41
HORD004593,SRC-005-H-004593,CUS00367,2018-08-20 12:22:00,Mobile,Gift Card,AUD,Bakers,Completed,5641.07,15.07,B1SAVE-42,15,512.82,4809.98,Winter,False,-37.836553,145.054171,Mobile,Store,gift purchase for a family member,B1SAVE-42
HORD004594,SRC-005-H-004594,CUS00040,2018-12-13 11:56:00,Store,Bank Transfer,AUD,Thompson,Completed,3334.19,11.77,NaN,0,303.11,3345.96,Summer,False,-37.848378,144.905741,Desktop,Social,call before delivery,NaN
HORD004595,SRC-005-H-004595,CUS00481,2018-04-23 13:05:00,Web,Card,AUD,Bakers,Completed,5047.99,12.79,NaN,0,458.91,5060.78,Autumn,False,-37.745926,145.019147,Mobile,Paid Search,please leave at reception,NaN
HORD004596,SRC-005-H-004596,CUS00412,2018-03-07 13:05:00,Web,PayPal,AUD,Nickolson,Completed,15014.93,8.13,NaN,0,1364.99,15023.06,Autumn,False,-37.807834,144.978883,Tablet,Organic,no special instruction,NaN
HORD004597,SRC-005-H-004597,CUS00255,2018-06-06 19:43:00,Mobile,Card,AUD,Bakers,Completed,2915.95,15.98,NaN,0,265.09,2931.93,Winter,False,-37.758767,145.042244,Tablet,Organic,please use minimal packaging,NaN
HORD004598,SRC-005-H-004598,CUS00468,2018-03-18 10:20:00,Store,Card,AUD,Bakers,Completed,2418.58,13.15,NaN,5,219.87,2310.8,Autumn,False,-37.754647,145.051281,Tablet,Organic,no special instruction,NaN
HORD004599,SRC-005-H-004599,CUS00150,2018-01-29 20:23:00,Web,Bank Transfer,AUD,Thompson,Completed,2983.93,9.75,NaN,10,271.27,2695.29,Summer,False,-37.830794,144.9301,Desktop,Referral,please use minimal packaging,NaN
HORD004600,SRC-005-H-004600,CUS00005,2018-11-20 12:03:00,Store,Gift Card,AUD,Bakers,Completed,2782.98,23.0,NaN,0,253.0,2805.98,Spring,True,-37.750198,144.976366,Mobile,Referral,gift purchase for a family member,NaN
HORD004601,SRC-005-H-004601,CUS00341,2018-03-21 11:32:00,Store,Gift Card,AUD,Thompson,Completed,885.55,10.98,B1SAVE-50,15,80.5,763.7,Autumn,False,-37.796826,144.892553,Tablet,Paid Search,gift purchase for a family member,B1SAVE-50
HORD004602,SRC-005-H-004602,CUS00477,2018-02-21 13:41:00,Store,PayPal,AUD,Bakers,Completed,2922.76,11.88,B1SAVE-51,20,265.71,2350.09,Summer,False,-37.760403,145.00092,Desktop,Social,call before delivery,B1SAVE-51
HORD004603,SRC-005-H-004603,CUS00319,2018-07-08 14:25:00,Mobile,PayPal,AUD,Bakers,Completed,3407.67,27.89,NaN,10,309.79,3094.79,Winter,True,-37.827054,145.05708,Mobile,Store,please leave at reception,NaN
HORD004604,SRC-005-H-004604,CUS00054,2018-09-14 08:44:00,Store,Gift Card,AUD,Bakers,Completed,3716.07,8.6,NaN,5,337.82,3538.87,Spring,False,-37.798345,145.003889,Tablet,Paid Search,no special instruction,NaN
HORD004605,SRC-005-H-004605,CUS00280,2018-08-04 18:01:00,Mobile,Gift Card,AUD,Nickolson,Completed,1707.26,24.17,NaN,0,155.21,1731.43,Winter,True,-37.830017,144.963637,Tablet,Social,no special instruction,NaN
HORD004606,SRC-005-H-004606,CUS00191,2018-04-17 19:59:00,Store,Bank Transfer,AUD,Bakers,Completed,603.76,10.93,NaN,10,54.89,554.31,Autumn,False,-37.849114,145.024262,Desktop,Paid Search,call before delivery,NaN
HORD004607,SRC-005-H-004607,CUS00362,2018-02-01 15:01:00,Store,PayPal,AUD,Thompson,Completed,1037.47,10.48,NaN,10,94.32,944.2,Summer,False,-37.798796,144.910794,Mobile,Organic,call before delivery,NaN
HORD004608,SRC-005-H-004608,CUS00319,2018-03-03 16:58:00,Web,PayPal,AUD,Bakers,Completed,1187.8,22.49,NaN,5,107.98,1150.9,Autumn,True,-37.827054,145.05708,Mobile,Store,please use minimal packaging,NaN
HORD004609,SRC-005-H-004609,CUS00316,2018-11-30 16:35:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,3051.86,9.76,B1SAVE-58,20,277.44,2451.25,Spring,False,-37.844392,144.956095,Desktop,Referral,call before delivery,B1SAVE-58
HORD004610,SRC-005-H-004610,CUS00055,2018-09-07 19:47:00,Web,PayPal,AUD,Thompson,Completed,3541.87,19.63,NaN,0,321.99,3561.5,Spring,True,-37.814624,144.921825,Desktop,Paid Search,no special instruction,NaN
HORD004611,SRC-005-H-004611,CUS00184,2018-01-25 16:02:00,Mobile,Bank Transfer,AUD,Bakers,Completed,7034.01,9.81,NaN,0,639.46,7043.82,Summer,False,-37.790706,145.011599,Desktop,Store,gift purchase for a family member,NaN
HORD004612,SRC-005-H-004612,CUS00446,2018-11-18 19:14:00,Store,Gift Card,AUD,Bakers,Completed,5791.18,11.49,NaN,10,526.47,5223.55,Spring,False,-37.823134,145.055247,Mobile,Paid Search,please leave at reception,NaN
HORD004613,SRC-005-H-004613,CUS00330,2018-03-28 18:42:00,Store,PayPal,AUD,Thompson,Completed,3300.58,12.47,B1SAVE-62,25,300.05,2487.9,Autumn,False,-37.772132,144.885928,Tablet,Referral,please leave at reception,B1SAVE-62
HORD004614,SRC-005-H-004614,CUS00051,2018-01-25 08:52:00,Store,PayPal,AUD,Thompson,Completed,2412.58,11.73,NaN,5,219.33,2303.68,Summer,False,-37.820655,144.887331,Tablet,Referral,please leave at reception,NaN
HORD004615,SRC-005-H-004615,CUS00011,2018-05-27 20:20:00,Web,Gift Card,AUD,Bakers,Completed,4161.37,9.62,NaN,0,378.31,4170.99,Autumn,False,-37.779946,144.999389,Desktop,Organic,please use minimal packaging,NaN
HORD004616,SRC-005-H-004616,CUS00005,2018-02-12 09:33:00,Store,PayPal,AUD,Bakers,Completed,1762.31,22.8,NaN,10,160.21,1608.88,Summer,True,-37.750198,144.976366,Mobile,Referral,no special instruction,NaN
HORD004617,SRC-005-H-004617,CUS00404,2018-04-27 10:29:00,Store,PayPal,AUD,Thompson,Completed,2752.42,13.83,B1SAVE-66,20,250.22,2215.77,Autumn,False,-37.743661,144.899151,Mobile,Paid Search,please use minimal packaging,B1SAVE-66
HORD004618,SRC-005-H-004618,CUS00057,2018-08-18 08:35:00,Store,Card,AUD,Thompson,Completed,1652.34,16.15,NaN,10,150.21,1503.26,Winter,False,-37.757516,144.903298,Mobile,Store,please leave at reception,NaN
HORD004619,SRC-005-H-004619,CUS00127,2018-11-13 16:46:00,Mobile,Card,AUD,Bakers,Completed,1196.29,12.6,NaN,10,108.75,1089.26,Spring,False,-37.752598,145.027742,Tablet,Referral,please leave at reception,NaN
HORD004620,SRC-005-H-004620,CUS00132,2018-10-07 15:14:00,Mobile,Card,AUD,Bakers,Completed,1963.48,12.46,NaN,10,178.5,1779.59,Spring,False,-37.770898,145.054683,Mobile,Store,no special instruction,NaN
HORD004621,SRC-005-H-004621,CUS00198,2018-08-22 12:07:00,Store,Bank Transfer,AUD,Bakers,Completed,935.75,16.49,NaN,0,85.07,952.24,Winter,False,-37.750663,145.03908,Tablet,Paid Search,please leave at reception,NaN
HORD004622,SRC-005-H-004622,CUS00224,2018-04-01 18:06:00,Store,Gift Card,AUD,Thompson,Completed,1574.88,9.09,NaN,5,143.17,1505.23,Autumn,False,-37.789249,144.939922,Tablet,Store,please leave at reception,NaN
HORD004623,SRC-005-H-004623,CUS00137,2018-01-02 11:20:00,Mobile,Gift Card,AUD,Nickolson,Completed,1344.42,11.36,NaN,0,122.22,1355.78,Summer,False,-37.86156,144.964913,Desktop,Referral,no special instruction,NaN
HORD004624,SRC-005-H-004624,CUS00214,2018-06-11 14:06:00,Store,Gift Card,AUD,Bakers,Completed,1133.85,14.0,NaN,10,103.08,1034.46,Winter,False,-37.851652,145.004425,Tablet,Social,call before delivery,NaN
HORD004625,SRC-005-H-004625,CUS00484,2018-06-16 20:36:00,Store,Bank Transfer,AUD,Bakers,Completed,6882.04,14.25,NaN,10,625.64,6208.09,Winter,False,-37.778771,145.03615,Desktop,Referral,gift purchase for a family member,NaN
HORD004626,SRC-005-H-004626,CUS00342,2018-04-27 19:33:00,Mobile,Gift Card,AUD,Bakers,Completed,5214.92,8.23,B1SAVE-75,20,474.08,4180.17,Autumn,False,-37.796362,144.990078,Mobile,Organic,call before delivery,B1SAVE-75
HORD004627,SRC-005-H-004627,CUS00385,2018-01-16 15:14:00,Web,Bank Transfer,AUD,Thompson,Completed,1211.78,10.49,B1SAVE-76,25,110.16,919.33,Summer,False,-37.78117,144.940366,Tablet,Store,please leave at reception,B1SAVE-76
HORD004628,SRC-005-H-004628,CUS00266,2018-08-25 14:40:00,Web,PayPal,AUD,Thompson,Completed,9150.31,15.44,B1SAVE-77,15,831.85,7793.2,Winter,False,-37.857976,144.902049,Desktop,Paid Search,call before delivery,B1SAVE-77
HORD004629,SRC-005-H-004629,CUS00157,2018-06-22 13:28:00,Web,Card,AUD,Thompson,Completed,1866.27,12.17,B1SAVE-78,20,169.66,1505.19,Winter,False,-37.835392,144.943335,Tablet,Store,gift purchase for a family member,B1SAVE-78
HORD004630,SRC-005-H-004630,CUS00286,2018-05-14 21:26:00,Web,PayPal,AUD,Bakers,Completed,3133.38,10.89,B1SAVE-79,15,284.85,2674.26,Autumn,False,-37.768245,144.97463,Mobile,Organic,gift purchase for a family member,B1SAVE-79
HORD004631,SRC-005-H-004631,CUS00068,2018-06-20 13:31:00,Web,Card,AUD,Thompson,Completed,1996.91,18.83,NaN,0,181.54,2015.74,Winter,False,-37.888397,144.87775,Desktop,Store,gift purchase for a family member,NaN
HORD004632,SRC-005-H-004632,CUS00119,2018-12-09 09:15:00,Store,PayPal,AUD,Thompson,Completed,1663.25,23.22,NaN,5,151.2,1603.31,Summer,True,-37.776895,144.8753,Desktop,Store,gift purchase for a family member,NaN
HORD004633,SRC-005-H-004633,CUS00348,2018-10-26 11:39:00,Store,PayPal,AUD,Thompson,Completed,3483.08,14.03,NaN,10,316.64,3148.8,Spring,False,-37.878948,144.889276,Tablet,Referral,call before delivery,NaN
HORD004634,SRC-005-H-004634,CUS00347,2018-11-24 21:36:00,Web,Bank Transfer,AUD,Nickolson,Completed,4206.82,18.36,NaN,10,382.44,3804.5,Spring,True,-37.815268,144.965774,Mobile,Store,call before delivery,NaN
HORD004635,SRC-005-H-004635,CUS00337,2018-12-09 14:07:00,Web,Gift Card,AUD,Thompson,Completed,1807.38,14.08,NaN,10,164.31,1640.72,Summer,False,-37.885982,144.91287,Tablet,Referral,gift purchase for a family member,NaN
HORD004636,SRC-005-H-004636,CUS00496,2018-04-01 21:09:00,Store,Bank Transfer,AUD,Thompson,Completed,403.0,7.8,B1SAVE-85,15,36.64,350.35,Autumn,False,-37.819876,144.939812,Tablet,Organic,please leave at reception,B1SAVE-85
