delivery_id,order_id,dispatch_date,promised_date,delivered_date,carrier,service_level,delivery_status,delay_days,on_time_in_full,fulfilment_hours,delivery_cost,delay_reason,promised_days,tracking_event_count,delivery_window,shipping_distance_km,signature_required,estimated_carbon_kg,delivery_note_clean
HDEL003927,HORD003927,2018-03-24,2018-03-28,2018-03-28,AusPost,Standard,Delivered,0,True,57,8.31,none,4,5,Anytime,4.4571,True,1.07,Delivered within promise
HDEL003928,HORD003928,2018-09-17,2018-09-21,2018-09-19,AusPost,Express,Delivered,0,True,47,17.55,none,4,6,Afternoon,6.7877,True,0.854,Delivered within promise
HDEL003929,HORD003929,2018-07-25,2018-07-30,2018-07-29,StarTrack,Express,Delivered,0,True,6,24.46,none,5,8,Anytime,4.5009,True,0.455,Delivered within promise
HDEL003930,HORD003930,2018-03-09,2018-03-12,2018-03-10,AusPost,Express,Delivered,0,True,15,19.1,none,3,4,Morning,6.4037,True,1.073,Delivered within promise
HDEL003931,HORD003931,2018-12-30,2019-01-06,2019-01-05,DHL,Standard,Delivered,0,True,44,8.39,none,7,6,Afternoon,2.3027,True,0.883,Delivered within promise
HDEL003932,HORD003932,2018-07-15,2018-07-18,2018-07-17,DHL,Standard,Delivered,0,True,26,7.88,none,3,4,Anytime,1.7333,True,0.353,Delivered within promise
HDEL003933,HORD003933,2018-05-11,2018-05-15,2018-05-13,AusPost,Standard,Delivered,0,True,18,7.1,none,4,9,Morning,2.6793,True,0.902,Delivered within promise
HDEL003934,HORD003934,2018-09-08,2018-09-14,2018-09-12,DHL,Standard,Delivered,0,True,4,7.1,none,6,4,Morning,2.6793,False,0.287,Delivered within promise
HDEL003935,HORD003935,2018-04-21,2018-04-27,2018-04-25,Direct Freight,Express,Delivered,0,True,28,16.42,none,6,3,Afternoon,2.7504,True,0.293,Delivered within promise
HDEL003936,HORD003936,2018-01-18,2018-01-25,2018-01-25,AusPost,Express,Delivered,0,True,72,17.82,none,7,4,Afternoon,4.1136,True,0.449,Delivered within promise
HDEL003937,HORD003937,2018-10-02,2018-10-09,2018-10-09,AusPost,Standard,Delivered,0,True,55,7.86,none,7,6,Morning,4.3401,True,0.98,Delivered within promise
HDEL003938,HORD003938,2018-03-30,2018-04-06,2018-04-04,DHL,Standard,Delivered,0,True,39,7.4,none,7,3,Anytime,1.3881,False,0.308,Delivered within promise
HDEL003939,HORD003939,2018-09-16,2018-09-19,2018-09-19,Direct Freight,Standard,Delivered,0,True,47,8.08,none,3,7,Afternoon,5.7069,False,0.373,Delivered within promise
HDEL003940,HORD003940,2018-07-23,2018-07-29,2018-07-27,DHL,Standard,Delivered,0,True,30,12.6,none,6,8,Anytime,6.132,True,0.598,Delivered within promise
HDEL003941,HORD003941,2018-06-20,2018-06-23,2018-06-22,DHL,Standard,Delivered,0,True,46,15.65,none,3,3,Morning,8.5268,False,0.444,Delivered within promise
HDEL003942,HORD003942,2018-01-25,2018-01-31,2018-01-31,DHL,Standard,Delivered,0,True,18,11.79,none,6,7,Anytime,8.172,False,0.449,Delivered within promise
HDEL003943,HORD003943,2018-09-24,2018-09-27,2018-09-25,StarTrack,Express,Delivered,0,True,37,17.35,none,3,6,Morning,8.2344,False,0.49,Delivered within promise
HDEL003944,HORD003944,2018-07-28,2018-08-02,2018-08-01,AusPost,Express,Delivered,0,True,35,18.69,none,5,7,Anytime,6.1961,False,0.37,Delivered within promise
HDEL003945,HORD003945,2018-07-01,2018-07-06,2018-07-05,Direct Freight,Standard,Delivered,0,True,47,8.67,none,5,7,Morning,3.7031,True,0.394,Delivered within promise
HDEL003946,HORD003946,2018-08-03,2018-08-07,2018-08-06,StarTrack,Standard,Delivered,0,True,59,10.0,none,4,8,Morning,2.5719,True,0.499,Delivered within promise
HDEL003947,HORD003947,2018-07-30,2018-08-02,2018-07-31,AusPost,Standard,Delivered,0,True,15,9.64,none,3,5,Morning,4.5848,True,0.839,Delivered within promise
HDEL003948,HORD003948,2018-10-06,2018-10-12,2018-10-10,Direct Freight,Standard,Delivered,0,True,67,7.41,none,6,4,Afternoon,4.0579,False,0.304,Delivered within promise
HDEL003949,HORD003949,2018-02-04,2018-02-07,2018-02-06,Direct Freight,Standard,Delivered,0,True,71,8.0,none,3,8,Anytime,5.6327,True,0.429,Delivered within promise
HDEL003950,HORD003950,2018-01-24,2018-01-28,2018-01-28,DHL,Standard,Delivered,0,True,65,8.95,none,4,5,Anytime,7.5048,True,0.507,Delivered within promise
HDEL003951,HORD003951,2018-04-08,2018-04-12,2018-04-11,DHL,Standard,Delivered,0,True,45,11.26,none,4,6,Morning,7.8057,False,0.398,Delivered within promise
HDEL003952,HORD003952,2018-05-02,2018-05-05,2018-05-05,AusPost,Standard,Delivered,0,True,39,8.47,none,3,7,Anytime,4.3401,False,0.339,Delivered within promise
HDEL003953,HORD003953,2018-03-21,2018-03-26,2018-03-25,StarTrack,Express,Delivered,0,True,31,19.01,none,5,8,Anytime,6.7646,True,0.482,Delivered within promise
HDEL003954,HORD003954,2018-06-26,2018-06-29,2018-06-28,Direct Freight,Standard,Delivered,0,True,56,12.3,none,3,5,Morning,5.2874,True,0.565,Delivered within promise
HDEL003955,HORD003955,2018-02-22,2018-02-25,2018-02-25,AusPost,Standard,Delivered,0,True,14,11.4,none,3,5,Afternoon,8.8231,True,1.255,Delivered within promise
HDEL003956,HORD003956,2018-02-05,2018-02-08,2018-02-07,AusPost,Express,Delivered,0,True,73,19.28,none,3,4,Afternoon,4.9211,False,0.34,Delivered within promise
HDEL003957,HORD003957,2018-12-08,2018-12-12,2018-12-10,Direct Freight,Standard,Delivered,0,True,37,8.89,none,4,8,Afternoon,3.5521,False,0.336,Delivered within promise
HDEL003958,HORD003958,2018-01-03,2018-01-06,2018-01-04,DHL,Standard,Delivered,0,True,30,8.14,none,3,5,Morning,3.6795,False,0.349,Delivered within promise
HDEL003959,HORD003959,2018-08-05,2018-08-12,2018-08-12,DHL,Standard,Delivered,0,True,72,12.31,none,7,5,Afternoon,5.8646,True,0.369,Delivered within promise
HDEL003960,HORD003960,2018-05-06,2018-05-09,2018-05-07,StarTrack,Standard,Delivered,0,True,63,7.21,none,3,7,Morning,1.1613,True,0.381,Delivered within promise
HDEL003961,HORD003961,2018-11-13,2018-11-20,2018-11-19,Direct Freight,Express,Delivered,0,True,2,14.48,none,7,8,Afternoon,4.1643,False,0.397,Delivered within promise
HDEL003962,HORD003962,2018-03-08,2018-03-14,2018-03-16,StarTrack,Standard,Delivered,2,False,15,6.37,carrier_capacity,6,5,Morning,3.1651,True,0.49,Carrier scan reconciled
HDEL003963,HORD003963,2018-05-01,2018-05-08,2018-05-11,StarTrack,Standard,Delivered,3,False,58,8.12,weather,7,8,Morning,5.8566,True,0.487,Carrier scan reconciled
HDEL003964,HORD003964,2018-11-22,2018-11-27,2018-11-30,DHL,Standard,Delivered,3,False,45,8.21,warehouse_congestion,5,7,Anytime,6.9195,True,0.632,Carrier scan reconciled
HDEL003965,HORD003965,2018-11-06,2018-11-10,2018-11-08,Direct Freight,Standard,Delivered,0,True,73,11.28,none,4,3,Afternoon,8.0949,True,0.444,Delivered within promise
HDEL003966,HORD003966,2018-08-19,2018-08-25,2018-08-24,Direct Freight,Standard,Delivered,0,True,45,9.92,none,6,5,Morning,1.247,True,0.315,Delivered within promise
HDEL003967,HORD003967,2018-10-24,2018-10-30,2018-10-29,StarTrack,Standard,Delivered,0,True,17,10.38,none,6,8,Afternoon,7.0152,True,0.516,Delivered within promise
HDEL003968,HORD003968,2018-10-27,2018-10-31,2018-10-29,Direct Freight,Standard,Delivered,0,True,8,9.37,none,4,5,Morning,7.2396,True,0.464,Delivered within promise
HDEL003969,HORD003969,2018-07-28,2018-08-03,2018-08-03,Direct Freight,Standard,Delivered,0,True,20,12.35,none,6,9,Afternoon,4.9538,True,0.348,Delivered within promise
HDEL003970,HORD003970,2018-10-31,2018-11-06,2018-11-05,StarTrack,Standard,Delivered,0,True,53,8.63,none,6,5,Anytime,4.4728,True,0.952,Delivered within promise
HDEL003971,HORD003971,2018-05-31,2018-06-04,2018-06-02,AusPost,Express,Delivered,0,True,28,15.96,none,4,9,Afternoon,4.4677,True,0.512,Delivered within promise
HDEL003972,HORD003972,2018-01-15,2018-01-18,2018-01-18,StarTrack,Express,Delivered,0,True,16,18.12,none,3,7,Anytime,4.88,True,1.009,Delivered within promise
HDEL003973,HORD003973,2018-08-05,2018-08-12,2018-08-11,StarTrack,Standard,Delivered,0,True,14,13.55,none,7,7,Morning,8.7521,False,0.56,Delivered within promise
HDEL003974,HORD003974,2018-04-18,2018-04-25,2018-04-23,StarTrack,Standard,Delivered,0,True,64,7.05,none,7,3,Afternoon,1.0896,True,1.046,Delivered within promise
HDEL003975,HORD003975,2018-11-25,2018-12-01,2018-12-01,AusPost,Standard,Delivered,0,True,22,9.15,none,6,9,Anytime,8.2682,True,0.514,Delivered within promise
HDEL003976,HORD003976,2018-12-21,2018-12-24,2018-12-24,AusPost,Standard,Delivered,0,True,30,7.4,none,3,9,Afternoon,1.6151,False,0.293,Delivered within promise
HDEL003977,HORD003977,2018-02-24,2018-03-01,2018-03-01,StarTrack,Standard,Delivered,0,True,27,8.27,none,5,8,Morning,4.983,True,0.455,Delivered within promise
HDEL003978,HORD003978,2018-03-04,2018-03-10,2018-03-08,StarTrack,Standard,Delivered,0,True,37,8.59,none,6,9,Morning,5.5098,True,0.514,Delivered within promise
HDEL003979,HORD003979,2018-06-07,2018-06-10,2018-06-13,DHL,Express,Delivered,3,False,5,20.82,carrier_capacity,3,6,Afternoon,5.1249,False,0.469,Carrier scan reconciled
HDEL003980,HORD003980,2018-11-14,2018-11-17,2018-11-16,Direct Freight,Standard,Delivered,0,True,17,6.12,none,3,3,Afternoon,0.8265,True,0.391,Delivered within promise
HDEL003981,HORD003981,2018-03-25,2018-03-30,2018-03-29,Direct Freight,Express,Delivered,0,True,21,16.15,none,5,3,Anytime,2.5783,True,0.396,Delivered within promise
HDEL003982,HORD003982,2018-01-08,2018-01-12,2018-01-11,DHL,Express,Delivered,0,True,51,15.32,none,4,5,Afternoon,5.195,True,0.417,Delivered within promise
HDEL003983,HORD003983,2018-05-11,2018-05-17,2018-05-19,Direct Freight,Standard,Delivered,2,False,69,5.78,warehouse_congestion,6,6,Anytime,0.95,True,0.249,Carrier scan reconciled
HDEL003984,HORD003984,2018-03-31,2018-04-03,2018-04-02,StarTrack,Standard,Delivered,0,True,61,9.43,none,3,3,Morning,4.9803,True,0.401,Delivered within promise
HDEL003985,HORD003985,2018-01-30,2018-02-05,2018-02-05,AusPost,Standard,Delivered,0,True,51,9.37,none,6,6,Morning,5.3482,True,0.449,Delivered within promise
HDEL003986,HORD003986,2018-09-29,2018-10-04,2018-10-02,AusPost,Standard,Delivered,0,True,68,8.08,none,5,7,Afternoon,5.4705,True,0.476,Delivered within promise
HDEL003987,HORD003987,2018-11-10,2018-11-14,2018-11-14,DHL,Standard,Delivered,0,True,51,9.69,none,4,8,Anytime,6.4815,False,0.42,Delivered within promise
HDEL003988,HORD003988,2018-09-05,2018-09-11,2018-09-10,Direct Freight,Standard,Delivered,0,True,43,9.05,none,6,9,Morning,3.9154,True,0.56,Delivered within promise
HDEL003989,HORD003989,2018-05-18,2018-05-22,2018-05-22,AusPost,Standard,Delivered,0,True,11,7.76,none,4,9,Afternoon,2.8357,False,0.3,Delivered within promise
HDEL003990,HORD003990,2018-11-14,2018-11-17,2018-11-15,DHL,Standard,Delivered,0,True,21,8.54,none,3,8,Morning,4.4571,True,0.453,Delivered within promise
HDEL003991,HORD003991,2018-01-21,2018-01-25,2018-01-24,Direct Freight,Express,Delivered,0,True,8,15.31,none,4,9,Morning,2.4534,True,0.323,Delivered within promise
HDEL003992,HORD003992,2018-04-27,2018-05-02,2018-05-02,AusPost,Standard,Delivered,0,True,47,8.96,none,5,3,Morning,4.0191,False,0.32,Delivered within promise
HDEL003993,HORD003993,2018-04-09,2018-04-14,2018-04-14,DHL,Standard,Delivered,0,True,35,6.28,none,5,4,Afternoon,2.9223,False,0.333,Delivered within promise
HDEL003994,HORD003994,2018-04-07,2018-04-13,2018-04-11,DHL,Express,Delivered,0,True,8,16.33,none,6,6,Anytime,2.0525,False,0.289,Delivered within promise
HDEL003995,HORD003995,2018-12-11,2018-12-15,2018-12-13,Direct Freight,Standard,Delivered,0,True,63,7.7,none,4,9,Afternoon,3.5096,True,0.307,Delivered within promise
HDEL003996,HORD003996,2018-09-23,2018-09-26,2018-09-25,AusPost,Standard,Delivered,0,True,53,9.18,none,3,9,Afternoon,6.5713,True,0.637,Delivered within promise
HDEL003997,HORD003997,2018-06-09,2018-06-16,2018-06-15,AusPost,Express,Delivered,0,True,26,20.13,none,7,4,Anytime,1.0237,True,0.988,Delivered within promise
HDEL003998,HORD003998,2018-09-05,2018-09-11,2018-09-11,StarTrack,Express,Delivered,0,True,16,14.16,none,6,5,Morning,3.5045,False,0.288,Delivered within promise
HDEL003999,HORD003999,2018-09-12,2018-09-17,2018-09-17,DHL,Standard,Delivered,0,True,43,7.13,none,5,3,Morning,3.5701,False,0.368,Delivered within promise
HDEL004000,HORD004000,2018-02-07,2018-02-14,2018-02-12,Direct Freight,Standard,Delivered,0,True,40,8.79,none,7,5,Afternoon,2.7341,False,0.265,Delivered within promise
HDEL004001,HORD004001,2018-07-29,2018-08-01,2018-07-30,AusPost,Standard,Delivered,0,True,33,7.89,none,3,8,Afternoon,1.2442,True,0.382,Delivered within promise
HDEL004002,HORD004002,2018-03-31,2018-04-03,2018-04-01,DHL,Express,Delivered,0,True,47,14.69,none,3,4,Afternoon,1.1782,True,1.002,Delivered within promise
HDEL004003,HORD004003,2018-12-22,2018-12-29,2018-12-27,DHL,Standard,Delivered,0,True,42,8.04,none,7,7,Anytime,1.3865,True,0.489,Delivered within promise
HDEL004004,HORD004004,2018-01-29,2018-02-01,2018-02-01,StarTrack,Standard,Delivered,0,True,2,11.29,none,3,4,Anytime,8.4688,True,0.725,Delivered within promise
HDEL004005,HORD004005,2018-11-08,2018-11-14,2018-11-14,AusPost,Standard,Delivered,0,True,20,10.55,none,6,3,Afternoon,6.934,False,0.373,Delivered within promise
HDEL004006,HORD004006,2018-07-18,2018-07-21,2018-07-19,AusPost,Standard,Delivered,0,True,71,12.51,none,3,5,Afternoon,4.4848,True,0.519,Delivered within promise
HDEL004007,HORD004007,2018-02-16,2018-02-22,2018-02-20,AusPost,Standard,Delivered,0,True,20,9.63,none,6,4,Morning,3.9154,True,1.019,Delivered within promise
HDEL004008,HORD004008,2018-01-11,2018-01-15,2018-01-14,AusPost,Standard,Delivered,0,True,23,10.05,none,4,5,Morning,4.9982,True,0.46,Delivered within promise
HDEL004009,HORD004009,2018-02-14,2018-02-18,2018-02-16,DHL,Standard,Delivered,0,True,58,7.51,none,4,8,Afternoon,3.1024,True,0.378,Delivered within promise
HDEL004010,HORD004010,2018-06-07,2018-06-10,2018-06-10,AusPost,Standard,Delivered,0,True,39,13.32,none,3,8,Anytime,7.5905,True,1.048,Delivered within promise
HDEL004011,HORD004011,2018-08-12,2018-08-18,2018-08-18,AusPost,Express,Delivered,0,True,16,19.62,none,6,4,Afternoon,7.2789,True,0.427,Delivered within promise
HDEL004012,HORD004012,2018-04-04,2018-04-09,2018-04-08,AusPost,Standard,Delivered,0,True,20,9.89,none,5,3,Morning,9.6136,True,1.165,Delivered within promise
HDEL004013,HORD004013,2018-06-05,2018-06-12,2018-06-12,StarTrack,Express,Delivered,0,True,24,24.22,none,7,7,Morning,8.1375,True,0.64,Delivered within promise
HDEL004014,HORD004014,2018-11-19,2018-11-25,2018-11-24,AusPost,Standard,Delivered,0,True,47,8.23,none,6,4,Afternoon,4.7018,True,0.477,Delivered within promise
HDEL004015,HORD004015,2018-11-01,2018-11-04,2018-11-04,DHL,Standard,Delivered,0,True,42,7.78,none,3,7,Afternoon,3.3911,False,0.345,Delivered within promise
HDEL004016,HORD004016,2018-03-06,2018-03-11,2018-03-11,StarTrack,Standard,Delivered,0,True,2,7.58,none,5,5,Afternoon,4.88,True,0.514,Delivered within promise
HDEL004017,HORD004017,2018-07-29,2018-08-04,2018-08-03,Direct Freight,Standard,Delivered,0,True,20,9.96,none,6,4,Morning,4.5236,True,0.369,Delivered within promise
HDEL004018,HORD004018,2018-05-22,2018-05-26,2018-05-24,StarTrack,Standard,Delivered,0,True,3,8.57,none,4,8,Anytime,4.0822,True,0.533,Delivered within promise
HDEL004019,HORD004019,2018-10-13,2018-10-20,2018-10-19,Direct Freight,Standard,Delivered,0,True,59,9.6,none,7,9,Anytime,5.7964,False,0.364,Delivered within promise
HDEL004020,HORD004020,2018-06-28,2018-07-02,2018-07-03,DHL,Standard,Delivered,1,False,42,10.12,carrier_capacity,4,5,Anytime,5.4761,True,0.522,Carrier scan reconciled
HDEL004021,HORD004021,2018-08-28,2018-09-01,2018-08-31,AusPost,Standard,Delivered,0,True,36,9.8,none,4,9,Morning,1.2057,True,1.025,Delivered within promise
HDEL004022,HORD004022,2018-07-22,2018-07-29,2018-07-28,Direct Freight,Express,Delivered,0,True,59,23.07,none,7,4,Afternoon,5.881,True,0.592,Delivered within promise
HDEL004023,HORD004023,2018-05-15,2018-05-19,2018-05-18,DHL,Standard,Delivered,0,True,66,8.56,none,4,8,Morning,5.195,True,0.474,Delivered within promise
HDEL004024,HORD004024,2018-09-25,2018-09-30,2018-09-29,DHL,Standard,Delivered,0,True,71,11.22,none,5,5,Afternoon,7.3058,True,0.482,Delivered within promise
HDEL004025,HORD004025,2018-08-18,2018-08-23,2018-08-21,StarTrack,Standard,Delivered,0,True,5,7.86,none,5,3,Afternoon,1.5176,True,0.475,Delivered within promise
HDEL004026,HORD004026,2018-05-14,2018-05-21,2018-05-19,AusPost,Standard,Delivered,0,True,41,8.78,none,7,4,Afternoon,5.6776,True,0.548,Delivered within promise
HDEL004027,HORD004027,2018-03-27,2018-03-30,2018-03-30,Direct Freight,Standard,Delivered,0,True,8,5.77,none,3,8,Anytime,1.8827,False,0.26,Delivered within promise
HDEL004028,HORD004028,2018-10-20,2018-10-23,2018-10-23,StarTrack,Standard,Delivered,0,True,47,7.71,none,3,5,Afternoon,5.389,True,0.468,Delivered within promise
HDEL004029,HORD004029,2018-06-13,2018-06-18,2018-06-18,DHL,Standard,Delivered,0,True,25,8.32,none,5,6,Afternoon,1.9657,True,0.545,Delivered within promise
HDEL004030,HORD004030,2018-02-20,2018-02-25,2018-02-25,Direct Freight,Standard,Delivered,0,True,45,12.88,none,5,4,Anytime,9.2841,False,0.506,Delivered within promise
HDEL004031,HORD004031,2018-06-17,2018-06-20,2018-06-19,Direct Freight,Standard,Delivered,0,True,29,9.95,none,3,8,Anytime,6.2167,False,0.394,Delivered within promise
HDEL004032,HORD004032,2018-08-18,2018-08-24,2018-08-22,DHL,Standard,Delivered,0,True,69,14.12,none,6,7,Anytime,6.9195,True,0.464,Delivered within promise
HDEL004033,HORD004033,2018-06-15,2018-06-21,2018-06-21,StarTrack,Standard,Delivered,0,True,46,12.51,none,6,3,Morning,4.3026,True,0.479,Delivered within promise
HDEL004034,HORD004034,2018-02-12,2018-02-17,2018-02-15,StarTrack,Standard,Delivered,0,True,68,7.73,none,5,6,Afternoon,1.2087,False,0.303,Delivered within promise
HDEL004035,HORD004035,2018-01-13,2018-01-19,2018-01-18,StarTrack,Standard,Delivered,0,True,39,8.85,none,6,3,Anytime,4.2951,True,1.042,Delivered within promise
HDEL004036,HORD004036,2018-07-19,2018-07-24,2018-07-23,DHL,Standard,Delivered,0,True,49,11.97,none,5,7,Afternoon,3.7872,True,0.541,Delivered within promise
HDEL004037,HORD004037,2018-01-12,2018-01-16,2018-01-20,AusPost,Standard,Delivered,4,False,36,10.49,carrier_capacity,4,4,Afternoon,5.4986,True,0.599,Carrier scan reconciled
HDEL004038,HORD004038,2018-08-24,2018-08-28,2018-08-26,StarTrack,Express,Delivered,0,True,10,20.56,none,4,4,Anytime,6.934,False,0.459,Delivered within promise
HDEL004039,HORD004039,2018-11-22,2018-11-27,2018-11-27,Direct Freight,Standard,Delivered,0,True,55,6.26,none,5,5,Anytime,2.5481,False,0.318,Delivered within promise
HDEL004040,HORD004040,2018-10-31,2018-11-03,2018-11-03,DHL,Standard,Delivered,0,True,3,8.99,none,3,5,Morning,6.9281,True,0.718,Delivered within promise
HDEL004041,HORD004041,2018-06-14,2018-06-20,2018-06-18,DHL,Standard,Delivered,0,True,56,10.94,none,6,3,Afternoon,7.0369,False,0.408,Delivered within promise
HDEL004042,HORD004042,2018-12-16,2018-12-23,2018-12-23,StarTrack,Express,Delivered,0,True,67,14.22,none,7,6,Morning,2.5694,False,0.336,Delivered within promise
HDEL004043,HORD004043,2018-12-29,2019-01-04,2019-01-02,AusPost,Standard,Delivered,0,True,46,10.22,none,6,3,Anytime,5.3325,True,1.061,Delivered within promise
HDEL004044,HORD004044,2018-11-21,2018-11-26,2018-11-24,DHL,Express,Delivered,0,True,33,14.54,none,5,9,Anytime,5.9639,False,0.458,Delivered within promise
HDEL004045,HORD004045,2018-05-25,2018-05-30,2018-05-30,AusPost,Standard,Delivered,0,True,43,8.04,none,5,6,Morning,2.649,True,0.436,Delivered within promise
HDEL004046,HORD004046,2018-11-26,2018-11-29,2018-11-27,Direct Freight,Standard,Delivered,0,True,55,8.52,none,3,3,Morning,3.5383,True,1.04,Delivered within promise
HDEL004047,HORD004047,2018-04-06,2018-04-12,2018-04-11,DHL,Express,Delivered,0,True,70,15.64,none,6,3,Anytime,0.9878,True,0.358,Delivered within promise
HDEL004048,HORD004048,2018-01-03,2018-01-07,2018-01-06,StarTrack,Standard,Delivered,0,True,44,10.06,none,4,9,Morning,6.3224,True,0.525,Delivered within promise
HDEL004049,HORD004049,2018-06-10,2018-06-17,2018-06-15,DHL,Express,Delivered,0,True,47,19.95,none,7,3,Morning,1.4505,False,0.273,Delivered within promise
HDEL004050,HORD004050,2018-06-10,2018-06-17,2018-06-15,Direct Freight,Standard,Delivered,0,True,14,10.58,none,7,5,Anytime,2.5063,True,0.453,Delivered within promise
HDEL004051,HORD004051,2018-10-20,2018-10-24,2018-10-22,DHL,Standard,Delivered,0,True,7,9.57,none,4,5,Anytime,4.8048,True,0.558,Delivered within promise
HDEL004052,HORD004052,2018-08-16,2018-08-20,2018-08-19,DHL,Standard,Delivered,0,True,21,12.59,none,4,6,Morning,7.9767,True,1.079,Delivered within promise
HDEL004053,HORD004053,2018-08-19,2018-08-25,2018-08-23,DHL,Standard,Delivered,0,True,57,10.0,none,6,3,Morning,1.2057,True,0.356,Delivered within promise
HDEL004054,HORD004054,2018-08-18,2018-08-22,2018-08-21,DHL,Standard,Delivered,0,True,17,14.02,none,4,8,Anytime,10.3895,False,0.479,Delivered within promise
HDEL004055,HORD004055,2018-08-09,2018-08-16,2018-08-15,DHL,Standard,Delivered,0,True,2,9.85,none,7,9,Anytime,1.5822,False,0.276,Delivered within promise
HDEL004056,HORD004056,2018-01-26,2018-01-30,2018-01-29,DHL,Standard,Delivered,0,True,42,7.66,none,4,6,Morning,2.3027,False,0.298,Delivered within promise
HDEL004057,HORD004057,2018-02-28,2018-03-03,2018-03-02,AusPost,Standard,Delivered,0,True,9,6.58,none,3,6,Afternoon,2.3203,True,0.469,Delivered within promise
HDEL004058,HORD004058,2018-12-22,2018-12-29,2018-12-29,Direct Freight,Standard,Delivered,0,True,41,11.03,none,7,5,Anytime,6.1842,True,0.459,Delivered within promise
HDEL004059,HORD004059,2018-04-01,2018-04-08,2018-04-07,Direct Freight,Standard,Delivered,0,True,60,7.08,none,7,7,Afternoon,4.4499,True,0.65,Delivered within promise
HDEL004060,HORD004060,2018-09-09,2018-09-16,2018-09-16,Direct Freight,Standard,Delivered,0,True,7,7.22,none,7,3,Anytime,3.4243,False,0.286,Delivered within promise
HDEL004061,HORD004061,2018-01-27,2018-02-01,2018-01-30,Direct Freight,Standard,Delivered,0,True,21,10.17,none,5,9,Afternoon,5.718,False,0.404,Delivered within promise
HDEL004062,HORD004062,2018-10-23,2018-10-30,2018-10-30,AusPost,Standard,Delivered,0,True,5,9.82,none,7,7,Morning,7.5034,True,0.496,Delivered within promise
HDEL004063,HORD004063,2018-09-21,2018-09-28,2018-09-26,AusPost,Standard,Delivered,0,True,12,7.83,none,7,8,Afternoon,5.7036,True,0.474,Delivered within promise
HDEL004064,HORD004064,2018-05-03,2018-05-07,2018-05-05,StarTrack,Express,Delivered,0,True,58,14.84,none,4,5,Morning,5.7069,False,0.393,Delivered within promise
HDEL004065,HORD004065,2018-12-13,2018-12-19,2018-12-18,AusPost,Standard,Delivered,0,True,7,8.51,none,6,7,Afternoon,6.2426,True,0.526,Delivered within promise
HDEL004066,HORD004066,2018-03-26,2018-03-29,2018-03-28,AusPost,Standard,Delivered,0,True,19,12.27,none,3,4,Morning,8.2344,True,0.437,Delivered within promise
HDEL004067,HORD004067,2018-05-04,2018-05-10,2018-05-10,StarTrack,Standard,Delivered,0,True,52,5.62,none,6,7,Anytime,1.6207,True,1.056,Delivered within promise
HDEL004068,HORD004068,2018-07-27,2018-07-30,2018-07-30,AusPost,Standard,Delivered,0,True,23,11.7,none,3,8,Anytime,5.9598,True,0.571,Delivered within promise
HDEL004069,HORD004069,2018-01-13,2018-01-16,2018-01-15,DHL,Standard,Delivered,0,True,60,10.88,none,3,4,Afternoon,6.4077,False,0.451,Delivered within promise
HDEL004070,HORD004070,2018-06-06,2018-06-13,2018-06-13,StarTrack,Standard,Delivered,0,True,18,11.13,none,7,6,Anytime,4.2631,False,0.483,Delivered within promise
HDEL004071,HORD004071,2018-12-01,2018-12-04,2018-12-02,DHL,Standard,Delivered,0,True,9,9.49,none,3,4,Anytime,6.8528,True,0.541,Delivered within promise
HDEL004072,HORD004072,2018-06-28,2018-07-02,2018-07-02,AusPost,Standard,Delivered,0,True,42,11.52,none,4,5,Afternoon,4.859,False,0.309,Delivered within promise
HDEL004073,HORD004073,2018-06-16,2018-06-23,2018-06-21,StarTrack,Standard,Delivered,0,True,2,9.7,none,7,7,Afternoon,4.9303,True,0.965,Delivered within promise
HDEL004074,HORD004074,2018-12-04,2018-12-11,2018-12-10,AusPost,Standard,Delivered,0,True,11,6.7,none,7,9,Anytime,1.9808,True,0.408,Delivered within promise
HDEL004075,HORD004075,2018-04-20,2018-04-24,2018-04-22,AusPost,Express,Delivered,0,True,56,16.48,none,4,5,Anytime,7.536,True,1.109,Delivered within promise
HDEL004076,HORD004076,2018-06-16,2018-06-19,2018-06-18,StarTrack,Standard,Delivered,0,True,51,12.08,none,3,5,Afternoon,4.7875,True,0.436,Delivered within promise
HDEL004077,HORD004077,2018-04-18,2018-04-25,2018-04-23,AusPost,Standard,Delivered,0,True,34,9.25,none,7,6,Afternoon,6.257,True,1.039,Delivered within promise
HDEL004078,HORD004078,2018-02-07,2018-02-10,2018-02-10,DHL,Standard,Delivered,0,True,40,10.38,none,3,5,Anytime,5.058,True,0.463,Delivered within promise
HDEL004079,HORD004079,2018-04-29,2018-05-03,2018-05-03,StarTrack,Standard,Delivered,0,True,18,8.11,none,4,3,Morning,6.1961,True,0.453,Delivered within promise
HDEL004080,HORD004080,2018-04-22,2018-04-27,2018-04-27,DHL,Standard,Delivered,0,True,35,10.26,none,5,3,Anytime,5.4986,False,0.426,Delivered within promise
HDEL004081,HORD004081,2018-09-19,2018-09-26,2018-09-26,AusPost,Standard,Delivered,0,True,71,7.5,none,7,7,Morning,1.6468,False,0.272,Delivered within promise
HDEL004082,HORD004082,2018-12-17,2018-12-23,2018-12-21,Direct Freight,Express,Delivered,0,True,18,16.76,none,6,5,Anytime,7.5335,True,0.987,Delivered within promise
